realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783141488695188,970,-14092,24194,21907,-12044,0,0,0
1783141488699521,971,-15187,23522,22620,-10645,0,0,0
1783141488703850,972,-16249,22801,23244,-9204,0,0,0
1783141488707094,973,-17277,22032,23776,-7726,0,0,0
1783141488711389,974,-18269,21217,24214,-6218,0,0,0
1783141488715718,975,-19223,20357,24557,-4685,0,0,0
1783141488718971,976,-20136,19454,24802,-3134,0,0,0
1783141488723299,977,-21007,18510,24950,-1570,0,0,0
1783141488727624,978,-21833,17528,25000,-1,0,0,0
1783141488731979,979,-22614,16508,24950,1568,0,0,0
1783141488735226,980,-23347,15454,24802,3132,0,0,0
1783141488739546,981,-24031,14368,24557,4683,0,0,0
1783141488743877,982,-24665,13251,24214,6216,0,0,0
1783141488747120,983,-25246,12106,23776,7724,0,0,0
1783141488751463,984,-25775,10936,23244,9202,0,0,0
1783141488755791,985,-26249,9742,22620,10643,0,0,0
1783141488759038,986,-26668,8529,21907,12042,0,0,0
1783141488763375,987,-27032,7297,21108,13394,0,0,0
1783141488767701,988,-27338,6050,20225,14693,0,0,0
1783141488772030,989,-27586,4790,19262,15934,0,0,0
1783141488775273,990,-27777,3521,18224,17112,0,0,0
1783141488779604,991,-27909,2243,17113,18223,0,0,0
1783141488783932,992,-27983,961,15935,19261,0,0,0
1783141488787267,993,-27998,-322,14694,20224,0,0,0
1783141488791546,994,-27954,-1605,13395,21107,0,0,0
1783141488795879,995,-27851,-2885,12043,21906,0,0,0
1783141488799135,996,-27689,-4159,10644,22619,0,0,0
1783141488803466,997,-27469,-5424,9203,23243,0,0,0
1783141488807790,998,-27192,-6677,7725,23775,0,0,0
1783141488812124,999,-26857,-7917,6217,24213,0,0,0
1783141488815373,1000,-26466,-9140,4684,24556,0,0,0
1783141488819670,1001,-26019,-10344,3133,24801,0,0,0
1783141488824000,1002,-25517,-11526,1569,24949,0,0,0
1783141488827235,1003,-24962,-12684,0,24999,0,0,0
1783141488831552,1004,-24355,-13815,-1569,24949,0,0,0
1783141488835886,1005,-23696,-14917,-3133,24801,0,0,0
1783141488839129,1006,-22987,-15988,-4684,24556,0,0,0
1783141488843466,1007,-22230,-17025,-6217,24213,0,0,0
1783141488847804,1008,-21426,-18026,-7725,23775,0,0,0
1783141488852136,1009,-20577,-18989,-9203,23243,0,0,0
1783141488855351,1010,-19685,-19913,-10644,22619,0,0,0
1783141488859691,1011,-18751,-20794,-12043,21906,0,0,0
1783141488864013,1012,-17778,-21632,-13395,21107,0,0,0
1783141488866235,1013,-16768,-22424,-14694,20224,0,0,0
1783141488871627,1014,-15722,-23170,-15935,19261,0,0,0
1783141488874914,1015,-14643,-23866,-17113,18223,0,0,0
1783141488878161,1016,-13534,-24512,-18224,17112,0,0,0
1783141488882463,1017,-12396,-25107,-19262,15934,0,0,0
1783141488886790,1018,-11231,-25649,-20225,14693,0,0,0
1783141488891121,1019,-10044,-26137,-21108,13394,0,0,0
1783141488894375,1020,-8835,-26570,-21907,12042,0,0,0
1783141488898710,1021,-7608,-26947,-22620,10643,0,0,0
1783141488903049,1022,-6364,-27268,-23244,9202,0,0,0
1783141488906294,1023,-5107,-27531,-23776,7724,0,0,0
1783141488910630,1024,-3840,-27736,-24214,6216,0,0,0
1783141488914957,1025,-2564,-27883,-24557,4683,0,0,0
1783141488918207,1026,-1283,-27971,-24802,3132,0,0,0
1783141488922545,1027,0,-28001,-24950,1568,0,0,0
1783141488926879,1028,1283,-27971,-25000,-1,0,0,0
1783141488931162,1029,2564,-27883,-24950,-1570,0,0,0
1783141488934393,1030,3840,-27736,-24802,-3134,0,0,0
1783141488938716,1031,5107,-27531,-24557,-4685,0,0,0
1783141488943036,1032,6364,-27268,-24214,-6218,0,0,0
1783141488946280,1033,7608,-26947,-23776,-7726,0,0,0
1783141488950611,1034,8835,-26570,-23244,-9204,0,0,0
1783141488954983,1035,10044,-26137,-22620,-10645,0,0,0
1783141488959311,1036,11231,-25649,-21907,-12044,0,0,0
1783141488962554,1037,12396,-25107,-21108,-13396,0,0,0
1783141488966878,1038,13534,-24512,-20225,-14695,0,0,0
1783141488971204,1039,14643,-23866,-19262,-15936,0,0,0
1783141488974459,1040,15722,-23170,-18224,-17114,0,0,0
1783141488978788,1041,16768,-22424,-17113,-18225,0,0,0
1783141488983119,1042,17778,-21632,-15935,-19263,0,0,0
1783141488986364,1043,18751,-20794,-14694,-20226,0,0,0
1783141488990688,1044,19685,-19913,-13395,-21109,0,0,0
1783141488995019,1045,20577,-18989,-12043,-21908,0,0,0
1783141488999346,1046,21426,-18026,-10644,-22621,0,0,0
1783141489002548,1047,22230,-17025,-9203,-23245,0,0,0
1783141489006882,1048,22987,-15988,-7725,-23777,0,0,0
1783141489011214,1049,23696,-14917,-6217,-24215,0,0,0
1783141489014472,1050,24355,-13815,-4684,-24558,0,0,0
1783141489018766,1051,24962,-12684,-3133,-24803,0,0,0
1783141489023093,1052,25517,-11526,-1569,-24951,0,0,0
1783141489026337,1053,26019,-10344,0,-25001,0,0,0
1783141489030635,1054,26466,-9140,1569,-24951,0,0,0
1783141489034960,1055,26857,-7917,3133,-24803,0,0,0
1783141489039308,1056,27192,-6677,4684,-24558,0,0,0
1783141489042549,1057,27469,-5424,6217,-24215,0,0,0
1783141489046877,1058,27689,-4159,7725,-23777,0,0,0
1783141489051209,1059,27851,-2885,9203,-23245,0,0,0
1783141489054456,1060,27954,-1605,10644,-22621,0,0,0
1783141489058785,1061,27998,-322,12043,-21908,0,0,0
1783141489063103,1062,27983,961,13395,-21109,0,0,0
1783141489066348,1063,27909,2243,14694,-20226,0,0,0
1783141489070632,1064,27777,3521,15935,-19263,0,0,0
1783141489074960,1065,27586,4790,17113,-18225,0,0,0
1783141489079285,1066,27338,6050,18224,-17114,0,0,0
1783141489082538,1067,27032,7297,19262,-15936,0,0,0
1783141489086873,1068,26668,8529,20225,-14695,0,0,0
1783141489091206,1069,26249,9742,21108,-13396,0,0,0
1783141489094500,1070,25775,10936,21907,-12044,0,0,0
1783141489098840,1071,25246,12106,22620,-10645,0,0,0
1783141489103171,1072,24665,13251,23244,-9204,0,0,0
1783141489107473,1073,24031,14368,23776,-7726,0,0,0
1783141489110717,1074,23347,15454,24214,-6218,0,0,0
1783141489115046,1075,22614,16508,24557,-4685,0,0,0
1783141489119378,1076,21833,17528,24802,-3134,0,0,0
1783141489122631,1077,21007,18510,24950,-1570,0,0,0
1783141489126971,1078,20136,19454,25000,-1,0,0,0
1783141489131300,1079,19223,20357,24950,1568,0,0,0
1783141489134552,1080,18269,21217,24802,3132,0,0,0
1783141489138877,1081,17277,22032,24557,4683,0,0,0
1783141489143206,1082,16249,22801,24214,6216,0,0,0
1783141489146457,1083,15187,23522,23776,7724,0,0,0
1783141489150782,1084,14092,24194,23244,9202,0,0,0
1783141489155108,1085,12968,24814,22620,10643,0,0,0
1783141489159449,1086,11817,25383,21907,12042,0,0,0
1783141489162694,1087,10640,25898,21108,13394,0,0,0
1783141489167022,1088,9442,26358,20225,14693,0,0,0
1783141489171350,1089,8223,26764,19262,15934,0,0,0
1783141489174610,1090,6988,27112,18224,17112,0,0,0
1783141489178937,1091,5737,27404,17113,18223,0,0,0
1783141489183264,1092,4475,27639,15935,19261,0,0,0
1783141489187550,1093,3203,27815,14694,20224,0,0,0
1783141489190798,1094,1924,27932,13395,21107,0,0,0
1783141489195127,1095,642,27991,12043,21906,0,0,0
1783141489199458,1096,-642,27991,10644,22619,0,0,0
1783141489202704,1097,-1924,27932,9203,23243,0,0,0
1783141489207032,1098,-3203,27815,7725,23775,0,0,0
1783141489211361,1099,-4475,27639,6217,24213,0,0,0
1783141489214606,1100,-5737,27404,4684,24556,0,0,0
1783141489218931,1101,-6988,27112,3133,24801,0,0,0
1783141489223259,1102,-8223,26764,1569,24949,0,0,0
1783141489226464,1103,-9442,26358,0,24999,0,0,0
1783141489230790,1104,-10640,25898,-1569,24949,0,0,0
1783141489235120,1105,-11817,25383,-3133,24801,0,0,0
1783141489239462,1106,-12968,24814,-4684,24556,0,0,0
1783141489242711,1107,-14092,24194,-6217,24213,0,0,0
1783141489247037,1108,-15187,23522,-7725,23775,0,0,0
1783141489251363,1109,-16249,22801,-9203,23243,0,0,0
1783141489254606,1110,-17277,22032,-10644,22619,0,0,0
1783141489258938,1111,-18269,21217,-12043,21906,0,0,0
1783141489263263,1112,-19223,20357,-13395,21107,0,0,0
1783141489266466,1113,-20136,19454,-14694,20224,0,0,0
1783141489270800,1114,-21007,18510,-15935,19261,0,0,0
1783141489275130,1115,-21833,17528,-17113,18223,0,0,0
1783141489279478,1116,-22614,16508,-18224,17112,0,0,0
1783141489282727,1117,-23347,15454,-19262,15934,0,0,0
1783141489287066,1118,-24031,14368,-20225,14693,0,0,0
1783141489291384,1119,-24665,13251,-21108,13394,0,0,0
1783141489294631,1120,-25246,12106,-21907,12042,0,0,0
1783141489298957,1121,-25775,10936,-22620,10643,0,0,0
1783141489303290,1122,-26249,9742,-23244,9202,0,0,0
1783141489307616,1123,-26668,8529,-23776,7724,0,0,0
1783141489310858,1124,-27032,7297,-24214,6216,0,0,0
1783141489315186,1125,-27338,6050,-24557,4683,0,0,0
1783141489319465,1126,-27586,4790,-24802,3132,0,0,0
1783141489322714,1127,-27777,3521,-24950,1568,0,0,0
1783141489327043,1128,0,-1,0,-1,0,0,0
