realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783142866036298,4354,4475,27404,17113,18223,0,0,0
1783142866037364,4357,4475,27639,15935,19261,0,0,0
1783142866038430,4358,3203,27639,15935,19261,0,0,0
1783142866039494,4361,3203,27815,14694,20224,0,0,0
1783142866040561,4362,1924,27815,14694,20224,0,0,0
1783142866041626,4365,1924,27932,13395,21107,0,0,0
1783142866043762,4369,642,27991,12043,21906,0,0,0
1783142866045898,4372,-642,27991,10644,22619,0,0,0
1783142866048031,4376,-1924,27932,9203,23243,0,0,0
1783142866050197,4381,-4475,27815,7725,23775,0,0,0
1783142866051262,4384,-4475,27639,6217,24213,0,0,0
1783142866053373,4388,-5737,27404,4684,24556,0,0,0
1783142866055465,4392,-6988,27112,3133,24801,0,0,0
1783142866057558,4396,-8223,26764,1569,24949,0,0,0
1783142866059645,4400,-9442,26358,0,24999,0,0,0
1783142866061774,4404,-10640,25898,-1569,24949,0,0,0
1783142866063911,4408,-11817,25383,-3133,24801,0,0,0
1783142866064976,4412,-12968,24814,-4684,24556,0,0,0
1783142866067107,4416,-14092,24194,-6217,24213,0,0,0
1783142866069236,4420,-15187,23522,-7725,23775,0,0,0
1783142866071371,4424,-16249,22801,-9203,23243,0,0,0
1783142866073504,4428,-17277,22032,-10644,22619,0,0,0
1783142866075632,4432,-18269,21217,-12043,21906,0,0,0
1783142866077761,4436,-19223,20357,-13395,21107,0,0,0
1783142866078826,4440,-20136,19454,-14694,20224,0,0,0
1783142866080955,4444,-21007,18510,-15935,19261,0,0,0
1783142866083116,4448,-21833,17528,-17113,18223,0,0,0
1783142866085244,4452,-22614,16508,-18224,17112,0,0,0
1783142866087373,4456,-23347,15454,-19262,15934,0,0,0
1783142866089502,4460,-24031,14368,-20225,14693,0,0,0
1783142866091662,4464,-24665,13251,-21108,13394,0,0,0
1783142866093792,4468,-25246,12106,-21907,12042,0,0,0
1783142866094856,4472,-25775,10936,-22620,10643,0,0,0
1783142866096988,4476,-26249,9742,-23244,9202,0,0,0
1783142866099116,4480,-26668,8529,-23776,7724,0,0,0
1783142866101245,4484,-27032,7297,-24214,6216,0,0,0
1783142866103383,4488,-27338,6050,-24557,4683,0,0,0
1783142866105514,4492,-27586,4790,-24802,3132,0,0,0
1783142866107672,4496,-27777,3521,-24950,1568,0,0,0
1783142866109801,4500,-27909,2243,-25000,-1,0,0,0
1783142866110866,4504,-27983,961,-24950,-1570,0,0,0
1783142866112998,4508,-27998,-322,-24802,-3134,0,0,0
