realtime_us,slot,connected,packet,lx,ly,rx,ry,lt,rt,buttons
1783142959401222,0,1,2878,27954,-1605,-23058,-9660,0,0,0
1783142959401232,1,1,2881,-4557,21521,1877,19910,0,0,1
1783142959402291,0,1,2880,27998,-322,-23058,-9660,0,0,0
1783142959402308,1,1,2885,-3665,21691,2879,19790,0,0,1
1783142959403376,0,1,2882,27998,-322,-22441,-11017,0,0,0
1783142959404478,0,1,2885,27983,961,-21745,-11017,0,0,0
1783142959404487,1,1,2888,-2767,21824,3873,19790,0,0,1
1783142959405552,0,1,2886,27983,961,-21745,-12335,0,0,0
1783142959405560,1,1,2890,-2767,21824,3873,19620,0,0,0
1783142959406628,0,1,2889,27909,2243,-20971,-12335,0,0,0
1783142959406653,1,1,2893,-1864,21919,4858,19620,0,0,0
1783142959407719,0,1,2892,27777,3521,-20971,-13608,0,0,0
1783142959407729,1,1,2895,-958,21919,4858,19399,0,0,0
1783142959408795,0,1,2894,27777,3521,-20123,-14834,0,0,0
1783142959408804,1,1,2898,-958,21978,5830,19130,0,0,0
1783142959409871,0,1,2896,27586,4790,-20123,-14834,0,0,0
1783142959409879,1,1,2901,-50,21998,6787,19130,0,0,0
1783142959410945,0,1,2898,27586,4790,-19204,-16007,0,0,0
1783142959410954,1,1,2902,-50,21998,6787,18811,0,0,0
1783142959412018,0,1,2900,27338,6050,-19204,-16007,0,0,0
1783142959412027,1,1,2905,857,21982,7727,18811,0,0,0
1783142959413092,0,1,2902,27338,6050,-18216,-17123,0,0,0
1783142959413101,1,1,2906,857,21982,7727,18445,0,0,0
1783142959414166,0,1,2904,27032,7297,-18216,-17123,0,0,0
1783142959414199,1,1,2909,1763,21928,8648,18445,0,0,0
1783142959415266,0,1,2906,27032,7297,-17163,-18178,0,0,0
1783142959415275,1,1,2910,1763,21928,8648,18032,0,0,0
1783142959416369,0,1,2908,26668,8529,-17163,-18178,0,0,0
1783142959416412,1,1,2913,2667,21836,9546,18032,0,0,0
1783142959417477,0,1,2910,26668,8529,-16050,-19168,0,0,0
1783142959417486,1,1,2914,2667,21836,9546,17573,0,0,0
1783142959418552,0,1,2912,26249,9742,-16050,-19168,0,0,0
1783142959418561,1,1,2916,3566,21708,9546,17573,0,0,0
1783142959419626,0,1,2914,26249,9742,-14879,-20090,0,0,0
1783142959419634,1,1,2918,3566,21708,10420,17069,0,0,0
1783142959420700,0,1,2916,25775,10936,-14879,-20090,0,0,0
1783142959420709,1,1,2920,4458,21542,10420,17069,0,0,0
1783142959421774,0,1,2918,25775,10936,-13656,-20941,0,0,0
1783142959421782,1,1,2922,4458,21542,11268,16522,0,0,0
1783142959422848,0,1,2920,25246,12106,-13656,-20941,0,0,0
1783142959422857,1,1,2924,5344,21340,11268,16522,0,0,0
1783142959423945,0,1,2923,24665,12106,-12383,-21718,0,0,0
1783142959423979,1,1,2927,6220,21340,12087,15933,0,0,0
1783142959425046,0,1,2926,24665,13251,-11067,-22417,0,0,0
1783142959425058,1,1,2929,6220,21101,12875,15933,0,0,0
1783142959426130,0,1,2927,24031,13251,-11067,-22417,0,0,0
1783142959426143,1,1,2931,7085,21101,12875,15303,0,0,0
1783142959427210,0,1,2930,24031,14368,-9712,-23037,0,0,0
1783142959427219,1,1,2934,7085,20826,13630,14634,0,0,0
1783142959428315,0,1,2932,23347,15454,-9712,-23037,0,0,0
1783142959428354,1,1,2936,7939,20516,13630,14634,0,0,0
1783142959429372,0,1,2934,23347,15454,-8322,-23575,0,0,0
1783142959429382,1,1,2938,7939,20516,14351,13928,0,0,0
1783142959430451,0,1,2935,22614,15454,-8322,-23575,0,0,0
1783142959430463,1,1,2939,8778,20516,14351,13928,0,0,0
1783142959431529,0,1,2938,22614,16508,-6903,-24029,0,0,0
1783142959431537,1,1,2942,8778,20171,15035,13187,0,0,0
1783142959432604,0,1,2939,21833,16508,-6903,-24029,0,0,0
1783142959432654,1,1,2944,9603,19792,15035,13187,0,0,0
1783142959433744,0,1,2942,21833,17528,-5459,-24397,0,0,0
1783142959433753,1,1,2946,9603,19792,15681,12412,0,0,0
1783142959434821,0,1,2943,21007,17528,-5459,-24397,0,0,0
1783142959434830,1,1,2947,10412,19792,15681,12412,0,0,0
1783142959435895,0,1,2946,21007,18510,-3995,-24679,0,0,0
1783142959435904,1,1,2950,10412,19378,16287,11605,0,0,0
1783142959436972,0,1,2947,20136,18510,-3995,-24679,0,0,0
1783142959436982,1,1,2951,11203,19378,16287,11605,0,0,0
1783142959438049,0,1,2949,20136,19454,-2518,-24679,0,0,0
1783142959438063,1,1,2954,11203,18932,16852,10769,0,0,0
1783142959439131,0,1,2952,19223,20357,-2518,-24873,0,0,0
1783142959439141,1,1,2957,11975,18454,17373,10769,0,0,0
1783142959440209,0,1,2955,18269,20357,-1031,-24979,0,0,0
1783142959440219,1,1,2959,12726,18454,17373,9906,0,0,0
1783142959441284,0,1,2958,18269,21217,458,-24996,0,0,0
1783142959441294,1,1,2961,12726,17944,17851,9906,0,0,0
1783142959442370,1,1,2963,13456,17944,17851,9017,0,0,0
1783142959443437,0,1,2961,17277,22032,1947,-24996,0,0,0
1783142959443446,1,1,2966,13456,17404,18283,8105,0,0,0
1783142959444515,0,1,2962,17277,22032,1947,-24925,0,0,0
1783142959444585,1,1,2967,14162,17404,18283,8105,0,0,0
1783142959445613,0,1,2965,16249,22801,3428,-24925,0,0,0
1783142959445622,1,1,2969,14162,16833,18668,8105,0,0,0
1783142959446729,0,1,2966,16249,22801,3428,-24764,0,0,0
1783142959446738,1,1,2971,14845,16833,18668,7173,0,0,0
1783142959447805,0,1,2969,15187,23522,4898,-24764,0,0,0
1783142959447817,1,1,2973,14845,16235,19006,7173,0,0,0
1783142959448887,0,1,2970,15187,23522,4898,-24516,0,0,0
1783142959448910,1,1,2975,15502,16235,19006,6222,0,0,0
1783142959449977,0,1,2973,14092,24194,6350,-24516,0,0,0
1783142959449988,1,1,2977,15502,15608,19296,6222,0,0,0
1783142959451056,0,1,2974,14092,24194,6350,-24180,0,0,0
1783142959451064,1,1,2978,15502,15608,19296,5256,0,0,0
1783142959452132,0,1,2976,12968,24814,6350,-24180,0,0,0
1783142959452142,1,1,2981,16133,14955,19537,5256,0,0,0
1783142959453210,0,1,2978,12968,24814,7779,-23759,0,0,0
1783142959453220,1,1,2984,16737,14277,19537,4276,0,0,0
1783142959454263,0,1,2981,11817,25383,9181,-23759,0,0,0
1783142959454275,1,1,2986,16737,14277,19728,3286,0,0,0
1783142959455343,0,1,2984,10640,25898,9181,-23253,0,0,0
1783142959455353,1,1,2989,17312,13574,19868,3286,0,0,0
1783142959456378,0,1,2986,10640,25898,10551,-22665,0,0,0
1783142959456387,1,1,2990,17312,13574,19868,2287,0,0,0
1783142959457454,0,1,2988,9442,26358,10551,-22665,0,0,0
1783142959457465,1,1,2993,17857,12848,19958,2287,0,0,0
1783142959458530,0,1,2990,9442,26358,11882,-21996,0,0,0
1783142959458538,1,1,2994,17857,12848,19958,1282,0,0,0
1783142959459605,0,1,2992,8223,26764,11882,-21996,0,0,0
1783142959459614,1,1,2996,18372,12100,19958,1282,0,0,0
1783142959460680,0,1,2994,8223,26764,13172,-21249,0,0,0
1783142959460689,1,1,2998,18372,12100,19998,274,0,0,0
1783142959461759,0,1,2996,6988,27112,13172,-21249,0,0,0
1783142959461769,1,1,3000,18856,11332,19998,274,0,0,0
1783142959462834,0,1,2998,6988,27112,14414,-20426,0,0,0
1783142959462842,1,1,3002,18856,11332,19986,-734,0,0,0
1783142959463912,0,1,3000,5737,27404,14414,-20426,0,0,0
1783142959463924,1,1,3004,19307,10544,19986,-734,0,0,0
1783142959464992,0,1,3002,5737,27404,15606,-19531,0,0,0
1783142959465002,1,1,3006,19307,10544,19924,-1741,0,0,0
1783142959466069,0,1,3004,4475,27639,15606,-19531,0,0,0
1783142959466081,1,1,3008,19726,9738,19924,-1741,0,0,0
1783142959467148,0,1,3006,4475,27639,16742,-18566,0,0,0
1783142959467156,1,1,3010,19726,9738,19810,-2744,0,0,0
1783142959468237,0,1,3008,3203,27815,16742,-18566,0,0,0
1783142959468249,1,1,3012,20111,8916,19810,-2744,0,0,0
1783142959469316,0,1,3010,3203,27815,17818,-17536,0,0,0
1783142959469325,1,1,3015,20462,8916,19647,-3739,0,0,0
1783142959470373,0,1,3013,1924,27932,18832,-17536,0,0,0
1783142959470411,1,1,3017,20462,8078,19433,-3739,0,0,0
1783142959471477,0,1,3015,642,27932,18832,-16443,0,0,0
1783142959471487,1,1,3019,20778,8078,19433,-4725,0,0,0
1783142959472553,0,1,3017,642,27991,19778,-16443,0,0,0
1783142959472561,1,1,3022,20778,7227,19170,-5699,0,0,0
1783142959473697,0,1,3020,-642,27991,20654,-15291,0,0,0
1783142959473753,1,1,3024,21059,6364,19170,-5699,0,0,0
1783142959474820,0,1,3021,-642,27991,20654,-14086,0,0,0
1783142959474829,1,1,3026,21059,6364,18859,-6659,0,0,0
1783142959475895,0,1,3022,-1924,27991,20654,-14086,0,0,0
1783142959475905,1,1,3028,21303,5489,18859,-6659,0,0,0
1783142959476970,0,1,3025,-1924,27932,21457,-12830,0,0,0
1783142959476979,1,1,3030,21303,5489,18499,-7601,0,0,0
1783142959478022,0,1,3026,-3203,27932,21457,-12830,0,0,0
1783142959478031,1,1,3031,21512,5489,18499,-7601,0,0,0
1783142959479096,0,1,3029,-3203,27815,22183,-11529,0,0,0
1783142959479105,1,1,3034,21512,4605,18092,-8524,0,0,0
1783142959480145,0,1,3030,-4475,27815,22183,-11529,0,0,0
1783142959480157,1,1,3035,21684,4605,18092,-8524,0,0,0
1783142959481223,0,1,3033,-4475,27639,22830,-10186,0,0,0
1783142959481232,1,1,3038,21684,3714,17639,-9426,0,0,0
1783142959482298,0,1,3034,-5737,27639,22830,-10186,0,0,0
1783142959482306,1,1,3039,21818,3714,17639,-9426,0,0,0
1783142959483376,0,1,3037,-5737,27404,23397,-8808,0,0,0
1783142959483386,1,1,3042,21818,2816,17142,-10303,0,0,0
1783142959484453,0,1,3038,-6988,27404,23397,-8808,0,0,0
1783142959484462,1,1,3043,21916,2816,17142,-10303,0,0,0
1783142959485549,0,1,3041,-6988,27112,23880,-7398,0,0,0
1783142959485607,1,1,3046,21916,1913,16600,-11155,0,0,0
1783142959486673,0,1,3043,-8223,26764,23880,-7398,0,0,0
1783142959486682,1,1,3049,21976,1007,16017,-11155,0,0,0
1783142959487747,0,1,3046,-9442,26764,24278,-5962,0,0,0
1783142959487756,1,1,3051,21999,1007,16017,-11978,0,0,0
1783142959488823,0,1,3048,-9442,26358,24590,-5962,0,0,0
1783142959488833,1,1,3054,21999,99,15392,-12770,0,0,0
1783142959489901,0,1,3050,-10640,26358,24590,-4505,0,0,0
1783142959489913,1,1,3055,21985,99,15392,-12770,0,0,0
1783142959490979,0,1,3053,-10640,25898,24815,-3031,0,0,0
1783142959490989,1,1,3058,21985,-808,14729,-13530,0,0,0
1783142959492057,0,1,3054,-11817,25898,24815,-3031,0,0,0
1783142959492069,1,1,3059,21933,-808,14729,-13530,0,0,0
1783142959493136,0,1,3057,-11817,25383,24952,-1547,0,0,0
1783142959493145,1,1,3061,21933,-1714,14028,-13530,0,0,0
1783142959494211,0,1,3058,-12968,25383,24952,-1547,0,0,0
1783142959494220,1,1,3063,21843,-1714,14028,-14256,0,0,0
1783142959495285,0,1,3060,-12968,24814,24999,-1547,0,0,0
1783142959495294,1,1,3066,21843,-2618,13291,-14945,0,0,0
1783142959496369,0,1,3062,-14092,24814,24999,-58,0,0,0
1783142959496378,1,1,3067,21717,-2618,13291,-14945,0,0,0
1783142959497499,0,1,3065,-14092,24194,24958,1431,0,0,0
1783142959497538,1,1,3070,21717,-3517,12520,-15596,0,0,0
1783142959498631,0,1,3066,-15187,24194,24958,1431,0,0,0
1783142959498641,1,1,3071,21553,-3517,12520,-15596,0,0,0
1783142959499709,0,1,3069,-15187,23522,24829,2916,0,0,0
1783142959499719,1,1,3073,21553,-4410,11718,-15596,0,0,0
1783142959500799,1,1,3075,21353,-4410,11718,-16208,0,0,0
1783142959501868,0,1,3072,-16249,22801,24611,2916,0,0,0
1783142959501878,1,1,3077,21353,-5296,10886,-16208,0,0,0
1783142959502947,0,1,3075,-17277,22032,24611,4390,0,0,0
1783142959502958,1,1,3079,21116,-5296,10886,-16778,0,0,0
1783142959504025,0,1,3078,-18269,22032,24305,5849,0,0,0
1783142959504035,1,1,3082,21116,-6172,10026,-17306,0,0,0
1783142959505063,0,1,3080,-18269,21217,23914,5849,0,0,0
1783142959505072,1,1,3085,20843,-7038,9141,-17306,0,0,0
1783142959506136,0,1,3081,-18269,21217,23914,7286,0,0,0
1783142959506193,1,1,3087,20535,-7038,9141,-17789,0,0,0
1783142959507261,0,1,3084,-19223,20357,23437,7286,0,0,0
1783142959507273,1,1,3089,20535,-7892,8232,-17789,0,0,0
1783142959508351,0,1,3085,-19223,20357,23437,8698,0,0,0
1783142959508363,1,1,3091,20192,-7892,8232,-18228,0,0,0
1783142959509424,0,1,3088,-20136,19454,22877,8698,0,0,0
1783142959509433,1,1,3093,20192,-8733,7302,-18228,0,0,0
1783142959510501,0,1,3089,-20136,19454,22877,10080,0,0,0
1783142959510535,1,1,3095,19815,-8733,7302,-18620,0,0,0
1783142959511564,0,1,3093,-21007,18510,22235,11425,0,0,0
1783142959511606,1,1,3097,19815,-9559,6354,-18620,0,0,0
1783142959512733,1,1,3099,19403,-9559,6354,-18964,0,0,0
1783142959513805,0,1,3095,-21833,17528,22235,11425,0,0,0
1783142959513817,1,1,3101,19403,-10368,5390,-18964,0,0,0
1783142959514885,0,1,3097,-21833,17528,21515,12729,0,0,0
1783142959514895,1,1,3102,19403,-10368,5390,-19260,0,0,0
1783142959515976,0,1,3100,-22614,16508,20718,12729,0,0,0
1783142959516040,1,1,3105,18959,-11160,4412,-19260,0,0,0
1783142959517109,0,1,3101,-22614,16508,20718,13989,0,0,0
1783142959517121,1,1,3106,18959,-11160,4412,-19508,0,0,0
1783142959518178,0,1,3104,-23347,15454,19848,13989,0,0,0
1783142959518189,1,1,3108,18482,-11933,4412,-19508,0,0,0
1783142959519257,0,1,3107,-24031,14368,19848,15199,0,0,0
1783142959519267,1,1,3111,17974,-11933,3422,-19705,0,0,0
1783142959520334,0,1,3109,-24031,14368,18907,16354,0,0,0
1783142959520342,1,1,3114,17974,-12686,2424,-19853,0,0,0
1783142959521372,0,1,3111,-24665,13251,18907,16354,0,0,0
1783142959521381,1,1,3117,17435,-13417,1420,-19853,0,0,0
1783142959522447,0,1,3113,-24665,13251,17899,17452,0,0,0
1783142959522456,1,1,3118,17435,-13417,1420,-19950,0,0,0
1783142959523523,0,1,3116,-25246,12106,16827,17452,0,0,0
1783142959523534,1,1,3121,16867,-14125,412,-19950,0,0,0
1783142959524601,0,1,3117,-25246,12106,16827,18487,0,0,0
1783142959524609,1,1,3122,16867,-14125,412,-19996,0,0,0
1783142959525652,0,1,3119,-25775,10936,16827,18487,0,0,0
1783142959525685,1,1,3125,16270,-14809,-596,-19996,0,0,0
1783142959526752,0,1,3121,-25775,10936,15695,19457,0,0,0
1783142959526761,1,1,3126,16270,-14809,-596,-19992,0,0,0
1783142959527828,0,1,3123,-26249,9742,15695,19457,0,0,0
1783142959527838,1,1,3129,15645,-15467,-1603,-19992,0,0,0
1783142959528903,0,1,3125,-26249,9742,14508,20358,0,0,0
1783142959528912,1,1,3130,15645,-15467,-1603,-19936,0,0,0
1783142959529979,0,1,3127,-26668,8529,14508,20358,0,0,0
1783142959529989,1,1,3132,14993,-16100,-1603,-19936,0,0,0
1783142959531056,0,1,3129,-26668,8529,13269,21186,0,0,0
1783142959531065,1,1,3134,14993,-16100,-2606,-19830,0,0,0
1783142959532160,0,1,3131,-27032,7297,13269,21186,0,0,0
1783142959532217,1,1,3137,14316,-16705,-3603,-19830,0,0,0
1783142959533284,0,1,3133,-27032,7297,11983,21939,0,0,0
1783142959533293,1,1,3138,14316,-16705,-3603,-19673,0,0,0
1783142959534358,0,1,3135,-27338,6050,11983,21939,0,0,0
1783142959534369,1,1,3140,13615,-17281,-3603,-19673,0,0,0
1783142959535435,0,1,3137,-27338,6050,10654,22614,0,0,0
1783142959535444,1,1,3143,12890,-17281,-4590,-19466,0,0,0
1783142959536509,0,1,3140,-27586,4790,9288,22614,0,0,0
1783142959536520,1,1,3145,12890,-17828,-5566,-19466,0,0,0
1783142959537585,0,1,3143,-27777,3521,9288,23209,0,0,0
1783142959537594,1,1,3148,12143,-18345,-5566,-19210,0,0,0
1783142959538659,0,1,3145,-27777,3521,7888,23721,0,0,0
1783142959538668,1,1,3150,12143,-18345,-6528,-18905,0,0,0
1783142959539735,0,1,3147,-27909,2243,7888,23721,0,0,0
1783142959539792,1,1,3152,11376,-18831,-6528,-18905,0,0,0
1783142959540858,0,1,3149,-27909,2243,6461,24149,0,0,0
1783142959540867,1,1,3154,11376,-18831,-7473,-18552,0,0,0
1783142959541937,0,1,3151,-27983,961,6461,24149,0,0,0
1783142959541947,1,1,3156,10589,-19284,-7473,-18552,0,0,0
1783142959543014,0,1,3153,-27983,961,5010,24491,0,0,0
1783142959543022,1,1,3158,10589,-19284,-8399,-18151,0,0,0
1783142959544108,0,1,3155,-27998,-322,5010,24491,0,0,0
1783142959544151,1,1,3160,9784,-19705,-8399,-18151,0,0,0
1783142959545218,0,1,3157,-27998,-322,3542,24746,0,0,0
1783142959545226,1,1,3162,9784,-19705,-9303,-17705,0,0,0
1783142959546317,0,1,3159,-27954,-1605,3542,24746,0,0,0
1783142959546375,1,1,3164,8963,-20092,-9303,-17705,0,0,0
1783142959547443,0,1,3161,-27954,-1605,2061,24913,0,0,0
1783142959547453,1,1,3166,8963,-20092,-10184,-17213,0,0,0
1783142959548521,0,1,3163,-27851,-2885,2061,24913,0,0,0
1783142959548532,1,1,3167,8126,-20092,-10184,-17213,0,0,0
1783142959549601,0,1,3166,-27689,-2885,573,24992,0,0,0
1783142959549614,1,1,3170,8126,-20444,-11039,-16678,0,0,0
1783142959550710,0,1,3168,-27689,-4159,-917,24992,0,0,0
1783142959550720,1,1,3173,7276,-20762,-11866,-16678,0,0,0
1783142959551794,0,1,3171,-27469,-5424,-917,24982,0,0,0
1783142959551805,1,1,3175,6413,-20762,-11866,-16100,0,0,0
1783142959552873,0,1,3173,-27469,-5424,-2404,24883,0,0,0
1783142959552896,1,1,3178,6413,-21045,-12663,-15481,0,0,0
1783142959553963,0,1,3174,-27192,-5424,-2404,24883,0,0,0
1783142959553972,1,1,3180,5539,-21292,-12663,-15481,0,0,0
1783142959555039,0,1,3177,-27192,-6677,-3882,24695,0,0,0
1783142959555048,1,1,3182,5539,-21292,-13427,-14822,0,0,0
1783142959556114,0,1,3178,-26857,-6677,-3882,24695,0,0,0
1783142959556125,1,1,3183,4656,-21292,-13427,-14822,0,0,0
1783142959557193,0,1,3181,-26857,-7917,-5347,24420,0,0,0
1783142959557204,1,1,3186,4656,-21502,-14158,-14126,0,0,0
1783142959558271,0,1,3182,-26466,-7917,-5347,24420,0,0,0
1783142959558283,1,1,3187,3765,-21502,-14158,-14126,0,0,0
1783142959559351,0,1,3184,-26466,-9140,-6792,24420,0,0,0
1783142959559363,1,1,3190,3765,-21676,-14852,-13394,0,0,0
1783142959560429,0,1,3186,-26019,-9140,-6792,24058,0,0,0
1783142959560438,1,1,3191,2867,-21676,-14852,-13394,0,0,0
1783142959561510,0,1,3188,-26019,-10344,-8214,24058,0,0,0
1783142959561521,1,1,3194,2867,-21813,-15509,-12628,0,0,0
1783142959562588,0,1,3190,-25517,-10344,-8214,23610,0,0,0
1783142959562597,1,1,3195,1964,-21813,-15509,-12628,0,0,0
1783142959563663,0,1,3192,-25517,-11526,-9606,23610,0,0,0
1783142959563671,1,1,3198,1964,-21913,-16126,-11830,0,0,0
1783142959564739,0,1,3193,-25517,-11526,-9606,23079,0,0,0
1783142959564779,1,1,3199,1059,-21913,-16126,-11830,0,0,0
1783142959565847,0,1,3196,-24962,-12684,-10965,23079,0,0,0
1783142959565878,1,1,3202,1059,-21975,-16702,-11002,0,0,0
1783142959566948,0,1,3199,-24355,-13815,-10965,22466,0,0,0
1783142959567004,1,1,3205,151,-22000,-17235,-11002,0,0,0
1783142959568064,0,1,3202,-23696,-13815,-12284,21772,0,0,0
1783142959568073,1,1,3207,-756,-22000,-17235,-10146,0,0,0
1783142959569138,0,1,3204,-23696,-14917,-13559,21772,0,0,0
1783142959569147,1,1,3209,-756,-21987,-17725,-10146,0,0,0
1783142959570212,0,1,3205,-23696,-14917,-13559,21002,0,0,0
1783142959570223,1,1,3211,-1663,-21987,-17725,-9264,0,0,0
1783142959571289,0,1,3208,-22987,-15988,-14787,21002,0,0,0
1783142959571298,1,1,3214,-1663,-21938,-18170,-8358,0,0,0
1783142959572368,0,1,3209,-22987,-15988,-14787,20156,0,0,0
1783142959572452,1,1,3215,-2567,-21938,-18170,-8358,0,0,0
1783142959573519,0,1,3212,-22230,-17025,-15962,20156,0,0,0
1783142959573528,1,1,3218,-2567,-21850,-18568,-7431,0,0,0
1783142959574594,0,1,3213,-22230,-17025,-15962,19239,0,0,0
1783142959574623,1,1,3219,-3466,-21850,-18568,-7431,0,0,0
1783142959575692,0,1,3216,-21426,-18026,-17080,19239,0,0,0
1783142959575701,1,1,3222,-3466,-21726,-18919,-6485,0,0,0
1783142959576768,0,1,3217,-21426,-18026,-17080,18254,0,0,0
1783142959577848,0,1,3219,-20577,-18989,-17080,18254,0,0,0
1783142959577877,1,1,3225,-4360,-21564,-19222,-6485,0,0,0
1783142959578943,0,1,3221,-20577,-18989,-18137,17204,0,0,0
1783142959578952,1,1,3226,-4360,-21564,-19222,-5523,0,0,0
1783142959580022,0,1,3223,-19685,-19913,-18137,17204,0,0,0
1783142959580033,1,1,3229,-5246,-21366,-19476,-5523,0,0,0
1783142959581101,0,1,3226,-18751,-19913,-19130,16093,0,0,0
1783142959581110,1,1,3232,-6123,-21131,-19476,-4547,0,0,0
1783142959582176,0,1,3229,-18751,-20794,-20055,14924,0,0,0
1783142959582187,1,1,3234,-6123,-21131,-19680,-3559,0,0,0
1783142959583257,0,1,3231,-17778,-21632,-20055,14924,0,0,0
1783142959583271,1,1,3237,-6990,-20861,-19835,-3559,0,0,0
1783142959584338,0,1,3233,-17778,-21632,-20909,13703,0,0,0
1783142959584348,1,1,3238,-6990,-20861,-19835,-2562,0,0,0
1783142959585376,0,1,3235,-16768,-22424,-20909,13703,0,0,0
1783142959585386,1,1,3240,-7844,-20554,-19835,-2562,0,0,0
1783142959586452,0,1,3237,-16768,-22424,-21688,12432,0,0,0
1783142959586460,1,1,3242,-7844,-20554,-19939,-1558,0,0,0
1783142959587526,0,1,3239,-15722,-23170,-21688,12432,0,0,0
1783142959587535,1,1,3245,-8686,-20213,-19992,-1558,0,0,0
1783142959588599,0,1,3241,-15722,-23170,-22391,11118,0,0,0
1783142959588632,1,1,3246,-8686,-20213,-19992,-551,0,0,0
1783142959589700,0,1,3243,-14643,-23866,-22391,11118,0,0,0
1783142959589712,1,1,3249,-9512,-19837,-19994,-551,0,0,0
1783142959590777,0,1,3245,-14643,-23866,-23013,9764,0,0,0
1783142959590786,1,1,3250,-9512,-19837,-19994,457,0,0,0
1783142959591851,0,1,3247,-13534,-24512,-23013,9764,0,0,0
1783142959591860,1,1,3252,-10323,-19428,-19994,457,0,0,0
1783142959592925,0,1,3249,-13534,-24512,-23554,8375,0,0,0
1783142959592934,1,1,3254,-10323,-19428,-19946,1465,0,0,0
1783142959593999,0,1,3251,-12396,-25107,-23554,8375,0,0,0
1783142959594010,1,1,3256,-11116,-18985,-19946,1465,0,0,0
1783142959595054,0,1,3254,-11231,-25107,-24012,6957,0,0,0
1783142959595063,1,1,3258,-11116,-18985,-19846,2469,0,0,0
1783142959596132,0,1,3256,-11231,-25649,-24384,6957,0,0,0
1783142959596142,1,1,3261,-11890,-18511,-19697,2469,0,0,0
1783142959597208,0,1,3258,-10044,-25649,-24384,5514,0,0,0
1783142959597219,1,1,3264,-12643,-18004,-19697,3466,0,0,0
1783142959598286,0,1,3261,-10044,-26137,-24669,4051,0,0,0
1783142959598295,1,1,3266,-12643,-18004,-19497,4455,0,0,0
1783142959599363,0,1,3262,-8835,-26137,-24669,4051,0,0,0
1783142959599372,1,1,3268,-13376,-17467,-19497,4455,0,0,0
1783142959600439,0,1,3265,-8835,-26570,-24867,2574,0,0,0
1783142959600448,1,1,3270,-13376,-17467,-19247,5433,0,0,0
1783142959601514,0,1,3266,-7608,-26570,-24867,2574,0,0,0
1783142959601525,1,1,3271,-14085,-17467,-19247,5433,0,0,0
1783142959602593,0,1,3269,-7608,-26947,-24976,1087,0,0,0
1783142959602602,1,1,3273,-14085,-16900,-18949,5433,0,0,0
1783142959603640,0,1,3270,-6364,-26947,-24976,1087,0,0,0
1783142959603649,1,1,3275,-14770,-16900,-18949,6397,0,0,0
1783142959604717,0,1,3273,-6364,-27268,-24996,-402,0,0,0
1783142959604727,1,1,3277,-14770,-16305,-18602,6397,0,0,0
1783142959605792,0,1,3274,-5107,-27268,-24996,-402,0,0,0
1783142959605801,1,1,3279,-15430,-16305,-18602,7344,0,0,0
1783142959606866,0,1,3277,-5107,-27531,-24928,-1891,0,0,0
1783142959606875,1,1,3281,-15430,-15681,-18208,7344,0,0,0
1783142959607907,0,1,3278,-3840,-27531,-24928,-1891,0,0,0
1783142959607919,1,1,3283,-16064,-15681,-18208,8273,0,0,0
1783142959608989,0,1,3280,-3840,-27736,-24771,-1891,0,0,0
1783142959609000,1,1,3285,-16064,-15031,-17767,8273,0,0,0
1783142959610068,0,1,3281,-3840,-27736,-24771,-3373,0,0,0
1783142959610076,1,1,3287,-16671,-15031,-17767,9180,0,0,0
1783142959611182,0,1,3284,-2564,-27883,-24526,-3373,0,0,0
1783142959611218,1,1,3290,-16671,-14355,-17282,10065,0,0,0
1783142959612284,0,1,3287,-1283,-27971,-24526,-4843,0,0,0
1783142959612293,1,1,3292,-17249,-13655,-17282,10065,0,0,0
1783142959613327,0,1,3289,-1283,-27971,-24194,-6295,0,0,0
1783142959613385,1,1,3295,-17798,-13655,-16752,10923,0,0,0
1783142959614489,0,1,3293,0,-28001,-23776,-7726,0,0,0
1783142959614498,1,1,3297,-17798,-12932,-16180,10923,0,0,0
1783142959615574,1,1,3299,-18316,-12932,-16180,11754,0,0,0
1783142959616682,0,1,3296,1283,-27971,-23273,-7726,0,0,0
1783142959616722,1,1,3302,-18316,-12186,-15566,12555,0,0,0
1783142959617793,0,1,3297,1283,-27971,-23273,-9129,0,0,0
1783142959617848,1,1,3303,-18804,-12186,-15566,12555,0,0,0
1783142959618916,0,1,3300,2564,-27883,-22688,-9129,0,0,0
1783142959618927,1,1,3306,-18804,-11420,-14913,13324,0,0,0
1783142959619994,0,1,3301,2564,-27883,-22688,-10500,0,0,0
1783142959620076,1,1,3307,-19259,-11420,-14913,13324,0,0,0
1783142959621144,0,1,3305,3840,-27736,-22022,-11833,0,0,0
1783142959621155,1,1,3309,-19259,-10634,-14222,13324,0,0,0
1783142959622229,1,1,3311,-19681,-10634,-14222,14059,0,0,0
1783142959623295,0,1,3308,5107,-27531,-21278,-11833,0,0,0
1783142959623304,1,1,3314,-19681,-9831,-13495,14759,0,0,0
1783142959624373,0,1,3309,5107,-27531,-21278,-13124,0,0,0
1783142959624459,1,1,3315,-20070,-9831,-13495,14759,0,0,0
1783142959625526,0,1,3312,6364,-27268,-20458,-13124,0,0,0
1783142959625534,1,1,3317,-20070,-9010,-12734,14759,0,0,0
1783142959626698,0,1,3315,7608,-26947,-20458,-14369,0,0,0
1783142959626767,1,1,3320,-20425,-8174,-12734,15420,0,0,0
1783142959627834,0,1,3317,7608,-26947,-19566,-15562,0,0,0
