realtime_us,slot,connected,packet,lx,ly,rx,ry,lt,rt,buttons
1783142925842886,0,1,0,0,0,0,0,0,0,0
1783142925842902,1,1,0,0,0,0,0,0,0,0
1783142926189836,0,1,1,0,-1,0,-1,0,0,4096
1783142926269293,1,1,1,0,-1,0,-1,0,0,8192
1783142926270374,0,1,2,0,-1,0,-1,0,0,0
1783142926349671,0,1,3,0,-1,0,-1,0,0,0
1783142926349686,1,1,2,0,-1,0,-1,0,0,0
1783142926350753,0,1,5,0,-28001,0,-1,0,0,0
1783142926350811,1,1,5,22000,-1,0,-1,0,0,0
1783142926351880,0,1,6,0,-28001,0,-25001,0,0,0
1783142926351889,1,1,6,22000,-1,20000,-1,0,0,0
1783142926354030,0,1,7,0,-28001,0,-25001,0,0,0
1783142926354041,1,1,7,21981,-1,20000,-1,0,0,0
1783142926355109,0,1,9,1283,-27971,0,-25001,0,0,0
1783142926355117,1,1,9,21981,-908,20000,-1,0,0,0
1783142926356188,0,1,12,1283,-27971,1489,-24956,0,0,0
1783142926356229,1,1,12,21981,-908,19974,-1009,0,0,0
1783142926357295,0,1,13,2564,-27971,1489,-24956,0,0,0
1783142926357305,1,1,13,21925,-908,19974,-1009,0,0,0
1783142926358374,0,1,16,2564,-27883,2974,-24823,0,0,0
1783142926358384,1,1,16,21925,-1815,19898,-2015,0,0,0
1783142926361599,0,1,17,3840,-27883,2974,-24823,0,0,0
1783142926361609,1,1,17,21831,-1815,19898,-2015,0,0,0
1783142926362676,0,1,19,3840,-27736,4447,-24823,0,0,0
1783142926362689,1,1,19,21831,-2718,19771,-2015,0,0,0
1783142926363755,0,1,20,3840,-27736,4447,-24602,0,0,0
1783142926363763,1,1,20,21831,-2718,19771,-3016,0,0,0
1783142926365906,0,1,21,5107,-27736,4447,-24602,0,0,0
1783142926365919,1,1,21,21700,-2718,19771,-3016,0,0,0
1783142926367049,0,1,24,5107,-27531,5905,-24293,0,0,0
1783142926367059,1,1,23,21700,-3616,19594,-3016,0,0,0
1783142926368131,1,1,24,21700,-3616,19594,-4009,0,0,0
1783142926370277,0,1,25,6364,-27531,5905,-24293,0,0,0
1783142926370289,1,1,25,21533,-3616,19594,-4009,0,0,0
1783142926371356,0,1,28,6364,-27268,7342,-23898,0,0,0
1783142926371389,1,1,28,21533,-4509,19367,-4992,0,0,0
1783142926373523,0,1,29,7608,-27268,7342,-23898,0,0,0
1783142926373533,1,1,29,21328,-4509,19367,-4992,0,0,0
1783142926374598,0,1,31,7608,-26947,8753,-23898,0,0,0
1783142926374606,1,1,32,21328,-5393,19090,-5962,0,0,0
1783142926375671,0,1,32,7608,-26947,8753,-23418,0,0,0
1783142926377819,0,1,33,8835,-26947,8753,-23418,0,0,0
1783142926377829,1,1,33,21088,-5393,19090,-5962,0,0,0
1783142926378895,0,1,35,8835,-26570,10133,-23418,0,0,0
1783142926378903,1,1,35,21088,-6269,18765,-5962,0,0,0
1783142926379969,0,1,36,8835,-26570,10133,-22855,0,0,0
1783142926379978,1,1,36,21088,-6269,18765,-6917,0,0,0
1783142926382141,1,1,37,20811,-6269,18765,-6917,0,0,0
1783142926383209,0,1,39,10044,-26137,11477,-22855,0,0,0
1783142926383219,1,1,39,20811,-7134,18393,-6917,0,0,0
1783142926384285,0,1,40,10044,-26137,11477,-22210,0,0,0
1783142926384293,1,1,40,20811,-7134,18393,-7855,0,0,0
1783142926386477,0,1,41,11231,-26137,11477,-22210,0,0,0
1783142926386488,1,1,41,20499,-7134,18393,-7855,0,0,0
1783142926387560,0,1,42,11231,-25649,11477,-22210,0,0,0
1783142926387575,1,1,43,20499,-7987,17973,-7855,0,0,0
1783142926388642,0,1,44,11231,-25649,12780,-21487,0,0,0
1783142926388651,1,1,44,20499,-7987,17973,-8773,0,0,0
1783142926389775,0,1,45,12396,-25649,12780,-21487,0,0,0
1783142926389829,1,1,45,20152,-7987,17973,-8773,0,0,0
1783142926390897,0,1,47,12396,-25107,14037,-21487,0,0,0
1783142926390909,1,1,47,20152,-8826,17508,-8773,0,0,0
1783142926391977,0,1,48,12396,-25107,14037,-20687,0,0,0
1783142926391986,1,1,48,20152,-8826,17508,-9668,0,0,0
1783142926394133,0,1,49,13534,-25107,14037,-20687,0,0,0
1783142926395211,0,1,51,13534,-24512,15245,-20687,0,0,0
1783142926395220,1,1,51,19771,-9650,16998,-9668,0,0,0
1783142926396285,0,1,52,13534,-24512,15245,-19814,0,0,0
1783142926396294,1,1,52,19771,-9650,16998,-10538,0,0,0
1783142926399520,0,1,55,14643,-23866,16399,-19814,0,0,0
1783142926399530,1,1,55,19355,-10457,16445,-10538,0,0,0
1783142926400597,0,1,56,14643,-23866,16399,-18870,0,0,0
1783142926400605,1,1,56,19355,-10457,16445,-11382,0,0,0
1783142926402761,1,1,57,18908,-10457,16445,-11382,0,0,0
1783142926403830,0,1,59,15722,-23170,17494,-18870,0,0,0
1783142926403861,1,1,60,18908,-11247,15850,-12197,0,0,0
1783142926404925,0,1,60,15722,-23170,17494,-17860,0,0,0
1783142926406068,0,1,61,16768,-23170,17494,-17860,0,0,0
1783142926406137,1,1,61,18427,-11247,15850,-12197,0,0,0
1783142926407277,0,1,64,16768,-22424,18527,-16785,0,0,0
1783142926407287,1,1,63,18427,-12018,15215,-12197,0,0,0
1783142926408359,1,1,64,18427,-12018,15215,-12981,0,0,0
1783142926410499,0,1,65,17778,-22424,18527,-16785,0,0,0
1783142926410513,1,1,65,17916,-12018,15215,-12981,0,0,0
1783142926411584,0,1,67,17778,-21632,19494,-16785,0,0,0
1783142926411596,1,1,67,17916,-12768,14541,-12981,0,0,0
1783142926412661,0,1,68,17778,-21632,19494,-15652,0,0,0
1783142926412669,1,1,68,17916,-12768,14541,-13732,0,0,0
1783142926414818,1,1,69,17374,-12768,14541,-13732,0,0,0
1783142926415890,0,1,71,18751,-20794,20392,-15652,0,0,0
1783142926415901,1,1,72,17374,-13496,13830,-14447,0,0,0
1783142926416967,0,1,72,18751,-20794,20392,-14462,0,0,0
1783142926418098,1,1,73,16802,-13496,13830,-14447,0,0,0
1783142926419168,0,1,75,19685,-19913,21218,-14462,0,0,0
1783142926419177,1,1,75,16802,-14202,13084,-14447,0,0,0
1783142926420242,0,1,76,19685,-19913,21218,-13221,0,0,0
1783142926420250,1,1,76,16802,-14202,13084,-15126,0,0,0
1783142926422408,1,1,77,16202,-14202,13084,-15126,0,0,0
1783142926423476,0,1,78,20577,-18989,21218,-13221,0,0,0
1783142926423487,1,1,79,16202,-14883,12305,-15126,0,0,0
1783142926424554,0,1,80,20577,-18989,21968,-11934,0,0,0
1783142926424563,1,1,80,16202,-14883,12305,-15767,0,0,0
1783142926427755,0,1,82,21426,-18026,21968,-11934,0,0,0
1783142926427764,1,1,82,15574,-15539,12305,-15767,0,0,0
1783142926428832,0,1,84,21426,-18026,22640,-10603,0,0,0
1783142926428843,1,1,84,15574,-15539,11494,-16367,0,0,0
1783142926432063,0,1,87,22230,-17025,23231,-10603,0,0,0
1783142926432075,1,1,86,14919,-16168,11494,-16367,0,0,0
1783142926433143,0,1,88,22230,-17025,23231,-9236,0,0,0
1783142926433152,1,1,88,14919,-16168,10654,-16926,0,0,0
1783142926435269,0,1,90,22987,-15988,23231,-9236,0,0,0
1783142926435279,1,1,90,14239,-16770,10654,-16926,0,0,0
1783142926436345,0,1,92,22987,-15988,23740,-7835,0,0,0
1783142926436354,1,1,92,14239,-16770,9787,-17442,0,0,0
1783142926439518,0,1,94,23696,-14917,23740,-7835,0,0,0
1783142926439529,1,1,94,13535,-17344,9787,-17442,0,0,0
1783142926440595,0,1,96,23696,-14917,24165,-6406,0,0,0
1783142926440603,1,1,96,13535,-17344,8895,-17913,0,0,0
1783142926443816,0,1,98,24355,-13815,24165,-6406,0,0,0
1783142926443826,1,1,98,12808,-17887,8895,-17913,0,0,0
1783142926444891,0,1,100,24355,-13815,24504,-4955,0,0,0
1783142926444900,1,1,100,12808,-17887,7980,-18339,0,0,0
1783142926448115,0,1,102,24962,-12684,24504,-4955,0,0,0
1783142926448128,1,1,102,12059,-18401,7980,-18339,0,0,0
1783142926449195,0,1,104,24962,-12684,24755,-3486,0,0,0
1783142926449205,1,1,104,12059,-18401,7045,-18718,0,0,0
1783142926451353,0,1,106,25517,-11526,24755,-3486,0,0,0
1783142926451391,1,1,106,11289,-18883,7045,-18718,0,0,0
1783142926452457,0,1,108,25517,-11526,24919,-2005,0,0,0
1783142926452465,1,1,108,11289,-18883,6093,-19050,0,0,0
1783142926455680,0,1,109,26019,-11526,24919,-2005,0,0,0
1783142926455691,1,1,110,10501,-19332,6093,-19050,0,0,0
1783142926456757,0,1,112,26019,-10344,24994,-516,0,0,0
1783142926456766,1,1,112,10501,-19332,5124,-19333,0,0,0
1783142926460028,0,1,114,26466,-9140,24994,-516,0,0,0
1783142926460070,1,1,114,9694,-19749,5124,-19333,0,0,0
1783142926461137,0,1,116,26466,-9140,24981,973,0,0,0
1783142926461146,1,1,116,9694,-19749,4143,-19567,0,0,0
1783142926464365,0,1,118,26857,-7917,24981,973,0,0,0
1783142926464380,1,1,118,8871,-20133,4143,-19567,0,0,0
1783142926465446,0,1,120,26857,-7917,24878,2460,0,0,0
1783142926465455,1,1,120,8871,-20133,3151,-19751,0,0,0
1783142926467600,0,1,121,27192,-7917,24878,2460,0,0,0
1783142926467612,1,1,122,8033,-20481,3151,-19751,0,0,0
1783142926468680,0,1,124,27192,-6677,24687,3938,0,0,0
1783142926468688,1,1,124,8033,-20481,2151,-19884,0,0,0
1783142926471937,0,1,126,27469,-5424,24687,3938,0,0,0
1783142926471950,1,1,126,7181,-20796,2151,-19884,0,0,0
1783142926473018,0,1,128,27469,-5424,24409,5402,0,0,0
1783142926473026,1,1,128,7181,-20796,1145,-19968,0,0,0
1783142926476258,0,1,130,27689,-4159,24409,5402,0,0,0
1783142926476318,1,1,130,6316,-21074,1145,-19968,0,0,0
1783142926477372,0,1,132,27689,-4159,24043,6847,0,0,0
1783142926477381,1,1,132,6316,-21074,137,-20000,0,0,0
1783142926479554,0,1,134,27851,-2885,24043,6847,0,0,0
1783142926479615,1,1,134,5441,-21317,137,-20000,0,0,0
1783142926480684,0,1,136,27851,-2885,23593,8267,0,0,0
1783142926480693,1,1,136,5441,-21317,-871,-19982,0,0,0
1783142926483905,0,1,137,27954,-2885,23593,8267,0,0,0
1783142926483932,1,1,138,4557,-21523,-871,-19982,0,0,0
1783142926484998,0,1,140,27954,-1605,23058,9658,0,0,0
1783142926485007,1,1,140,4557,-21523,-1877,-19912,0,0,0
1783142926488224,0,1,142,27998,-322,23058,9658,0,0,0
1783142926488285,1,1,142,3665,-21693,-1877,-19912,0,0,0
1783142926489354,0,1,144,27998,-322,22441,11015,0,0,0
1783142926489361,1,1,144,3665,-21693,-2879,-19792,0,0,0
1783142926492578,0,1,145,27983,-322,22441,11015,0,0,0
1783142926492592,1,1,145,2767,-21693,-2879,-19792,0,0,0
1783142926493659,0,1,147,27983,961,21745,11015,0,0,0
1783142926493668,1,1,148,2767,-21826,-3873,-19622,0,0,0
1783142926494714,0,1,148,27983,961,21745,12333,0,0,0
1783142926495790,0,1,149,27909,961,21745,12333,0,0,0
1783142926495853,1,1,150,1864,-21921,-3873,-19622,0,0,0
1783142926496919,0,1,152,27909,2243,20971,13606,0,0,0
1783142926496928,1,1,152,1864,-21921,-4858,-19401,0,0,0
1783142926500145,0,1,153,27777,2243,20971,13606,0,0,0
1783142926500213,1,1,154,958,-21980,-4858,-19401,0,0,0
1783142926501283,0,1,156,27777,3521,20123,14832,0,0,0
1783142926501293,1,1,156,958,-21980,-5830,-19132,0,0,0
1783142926504500,0,1,157,27586,3521,20123,14832,0,0,0
1783142926504523,1,1,158,50,-22000,-5830,-19132,0,0,0
1783142926505589,0,1,160,27586,4790,19204,16005,0,0,0
1783142926505597,1,1,160,50,-22000,-6787,-18813,0,0,0
1783142926508804,0,1,161,27338,4790,19204,16005,0,0,0
1783142926508813,1,1,162,-857,-21984,-6787,-18813,0,0,0
1783142926509879,0,1,164,27338,6050,18216,17121,0,0,0
1783142926509888,1,1,164,-857,-21984,-7727,-18447,0,0,0
1783142926512026,0,1,165,27032,6050,18216,17121,0,0,0
1783142926512036,1,1,165,-1763,-21984,-7727,-18447,0,0,0
1783142926513115,0,1,168,27032,7297,17163,18176,0,0,0
1783142926513151,1,1,168,-1763,-21930,-8648,-18034,0,0,0
1783142926516369,0,1,169,26668,7297,17163,18176,0,0,0
1783142926516379,1,1,169,-2667,-21930,-8648,-18034,0,0,0
1783142926517485,0,1,172,26668,8529,16050,19166,0,0,0
1783142926517526,1,1,172,-2667,-21838,-9546,-17575,0,0,0
1783142926520737,0,1,173,26249,8529,16050,19166,0,0,0
1783142926520752,1,1,173,-3566,-21838,-9546,-17575,0,0,0
1783142926521820,0,1,176,26249,9742,14879,20088,0,0,0
1783142926521829,1,1,176,-3566,-21710,-10420,-17071,0,0,0
1783142926525039,0,1,177,25775,9742,14879,20088,0,0,0
1783142926525051,1,1,177,-4458,-21710,-10420,-17071,0,0,0
1783142926526117,0,1,180,25775,10936,13656,20939,0,0,0
1783142926526128,1,1,180,-4458,-21544,-11268,-16524,0,0,0
1783142926528240,0,1,181,25246,10936,13656,20939,0,0,0
1783142926528249,1,1,181,-5344,-21544,-11268,-16524,0,0,0
1783142926529322,0,1,184,25246,12106,12383,21716,0,0,0
1783142926529340,1,1,183,-5344,-21342,-12087,-16524,0,0,0
1783142926530381,1,1,184,-5344,-21342,-12087,-15935,0,0,0
1783142926532528,0,1,185,24665,12106,12383,21716,0,0,0
1783142926532541,1,1,185,-6220,-21342,-12087,-15935,0,0,0
1783142926533617,0,1,188,24665,13251,11067,22415,0,0,0
1783142926533653,1,1,188,-6220,-21103,-12875,-15305,0,0,0
1783142926536865,0,1,189,24031,13251,11067,22415,0,0,0
1783142926536875,1,1,189,-7085,-21103,-12875,-15305,0,0,0
1783142926537942,0,1,191,24031,14368,9712,22415,0,0,0
1783142926537953,1,1,192,-7085,-20828,-13630,-14636,0,0,0
1783142926539019,0,1,192,24031,14368,9712,23035,0,0,0
1783142926541166,0,1,193,23347,14368,9712,23035,0,0,0
1783142926541176,1,1,193,-7939,-20828,-13630,-14636,0,0,0
1783142926542243,0,1,195,23347,15454,8322,23035,0,0,0
1783142926542255,1,1,195,-7939,-20518,-14351,-14636,0,0,0
1783142926543330,0,1,196,23347,15454,8322,23573,0,0,0
1783142926543338,1,1,196,-7939,-20518,-14351,-13930,0,0,0
1783142926544387,1,1,197,-8778,-20518,-14351,-13930,0,0,0
1783142926545454,0,1,199,22614,16508,6903,23573,0,0,0
1783142926545493,1,1,199,-8778,-20173,-15035,-13930,0,0,0
1783142926546559,0,1,200,22614,16508,6903,24027,0,0,0
1783142926546567,1,1,200,-8778,-20173,-15035,-13189,0,0,0
1783142926548771,1,1,201,-9603,-20173,-15035,-13189,0,0,0
1783142926549842,0,1,203,21833,17528,5459,24027,0,0,0
1783142926549853,1,1,203,-9603,-19794,-15681,-13189,0,0,0
1783142926550920,0,1,204,21833,17528,5459,24395,0,0,0
1783142926550929,1,1,204,-9603,-19794,-15681,-12414,0,0,0
1783142926553051,0,1,205,21007,17528,5459,24395,0,0,0
1783142926554128,0,1,207,21007,18510,3995,24395,0,0,0
1783142926554138,1,1,207,-10412,-19380,-16287,-12414,0,0,0
1783142926555204,0,1,208,21007,18510,3995,24677,0,0,0
1783142926555213,1,1,208,-10412,-19380,-16287,-11607,0,0,0
1783142926556320,1,1,209,-11203,-19380,-16287,-11607,0,0,0
1783142926557372,0,1,211,20136,19454,2518,24677,0,0,0
1783142926557381,1,1,211,-11203,-18934,-16852,-11607,0,0,0
1783142926558447,0,1,212,20136,19454,2518,24871,0,0,0
1783142926558456,1,1,212,-11203,-18934,-16852,-10771,0,0,0
1783142926561667,0,1,214,19223,20357,2518,24871,0,0,0
1783142926561677,1,1,215,-11975,-18456,-17373,-10771,0,0,0
1783142926562743,0,1,216,19223,20357,1031,24977,0,0,0
1783142926562751,1,1,216,-11975,-18456,-17373,-9908,0,0,0
1783142926566056,0,1,219,18269,21217,-458,24977,0,0,0
1783142926566113,1,1,219,-12726,-17946,-17851,-9908,0,0,0
1783142926567179,0,1,220,18269,21217,-458,24994,0,0,0
1783142926567188,1,1,220,-12726,-17946,-17851,-9019,0,0,0
1783142926569340,1,1,221,-13456,-17946,-17851,-9019,0,0,0
1783142926570371,0,1,222,17277,22032,-458,24994,0,0,0
1783142926570380,1,1,223,-13456,-17406,-18283,-9019,0,0,0
1783142926571444,0,1,224,17277,22032,-1947,24923,0,0,0
1783142926571452,1,1,224,-13456,-17406,-18283,-8107,0,0,0
1783142926573604,0,1,227,16249,22801,-3428,24923,0,0,0
1783142926573661,1,1,227,-14162,-16835,-18668,-8107,0,0,0
1783142926574727,0,1,228,16249,22801,-3428,24762,0,0,0
1783142926574735,1,1,228,-14162,-16835,-18668,-7175,0,0,0
1783142926577017,0,1,229,15187,22801,-3428,24762,0,0,0
1783142926577079,1,1,229,-14845,-16835,-18668,-7175,0,0,0
1783142926578163,0,1,231,15187,23522,-4898,24762,0,0,0
1783142926578218,1,1,232,-14845,-16237,-19006,-6224,0,0,0
1783142926579284,0,1,232,15187,23522,-4898,24514,0,0,0
1783142926581440,0,1,233,14092,23522,-4898,24514,0,0,0
1783142926581450,1,1,233,-15502,-16237,-19006,-6224,0,0,0
1783142926582519,0,1,235,14092,24194,-6350,24514,0,0,0
1783142926582530,1,1,235,-15502,-15610,-19296,-6224,0,0,0
1783142926583595,0,1,236,14092,24194,-6350,24178,0,0,0
1783142926583604,1,1,236,-15502,-15610,-19296,-5258,0,0,0
1783142926585740,0,1,237,12968,24194,-6350,24178,0,0,0
1783142926585751,1,1,237,-16133,-15610,-19296,-5258,0,0,0
1783142926586821,0,1,239,12968,24814,-7779,24178,0,0,0
1783142926586845,1,1,240,-16133,-14957,-19537,-4278,0,0,0
1783142926587911,0,1,240,12968,24814,-7779,23757,0,0,0
1783142926588989,0,1,241,11817,24814,-7779,23757,0,0,0
1783142926589000,1,1,241,-16737,-14957,-19537,-4278,0,0,0
1783142926590068,0,1,243,11817,25383,-9181,23757,0,0,0
1783142926590076,1,1,243,-16737,-14279,-19728,-4278,0,0,0
1783142926591142,0,1,244,11817,25383,-9181,23251,0,0,0
1783142926591150,1,1,244,-16737,-14279,-19728,-3288,0,0,0
1783142926593342,1,1,245,-17312,-14279,-19728,-3288,0,0,0
1783142926594392,0,1,247,10640,25898,-10551,23251,0,0,0
1783142926594404,1,1,246,-17312,-13576,-19728,-3288,0,0,0
1783142926595472,0,1,248,10640,25898,-10551,22663,0,0,0
1783142926595481,1,1,248,-17312,-13576,-19868,-2289,0,0,0
1783142926597687,0,1,249,9442,25898,-10551,22663,0,0,0
1783142926597770,1,1,249,-17857,-13576,-19868,-2289,0,0,0
1783142926598839,0,1,251,9442,26358,-11882,22663,0,0,0
1783142926598850,1,1,251,-17857,-12850,-19958,-2289,0,0,0
1783142926599919,0,1,252,9442,26358,-11882,21994,0,0,0
1783142926599928,1,1,252,-17857,-12850,-19958,-1284,0,0,0
1783142926602068,0,1,253,8223,26358,-11882,21994,0,0,0
1783142926602078,1,1,253,-18372,-12850,-19958,-1284,0,0,0
1783142926603145,0,1,255,8223,26764,-13172,21994,0,0,0
1783142926603154,1,1,255,-18372,-12102,-19998,-1284,0,0,0
1783142926604221,0,1,256,8223,26764,-13172,21247,0,0,0
1783142926604253,1,1,256,-18372,-12102,-19998,-276,0,0,0
1783142926605331,0,1,257,6988,26764,-13172,21247,0,0,0
1783142926605340,1,1,257,-18856,-12102,-19998,-276,0,0,0
1783142926606381,0,1,259,6988,27112,-14414,21247,0,0,0
1783142926606418,1,1,260,-18856,-11334,-19986,732,0,0,0
1783142926607496,0,1,260,6988,27112,-14414,20424,0,0,0
1783142926609653,0,1,261,5737,27112,-14414,20424,0,0,0
1783142926609708,1,1,261,-19307,-11334,-19986,732,0,0,0
1783142926610778,0,1,263,5737,27404,-15606,20424,0,0,0
1783142926610790,1,1,263,-19307,-10546,-19924,732,0,0,0
1783142926611857,0,1,264,5737,27404,-15606,19529,0,0,0
1783142926611866,1,1,264,-19307,-10546,-19924,1739,0,0,0
1783142926614003,0,1,265,4475,27404,-15606,19529,0,0,0
1783142926615080,0,1,267,4475,27639,-16742,19529,0,0,0
1783142926615092,1,1,267,-19726,-9740,-19810,1739,0,0,0
1783142926616158,0,1,268,4475,27639,-16742,18564,0,0,0
1783142926616166,1,1,268,-19726,-9740,-19810,2742,0,0,0
1783142926618326,0,1,269,3203,27639,-16742,18564,0,0,0
1783142926618340,1,1,269,-20111,-9740,-19810,2742,0,0,0
1783142926619419,0,1,271,3203,27815,-17818,18564,0,0,0
1783142926619431,1,1,271,-20111,-8918,-19647,2742,0,0,0
1783142926620497,0,1,272,3203,27815,-17818,17534,0,0,0
1783142926620506,1,1,272,-20111,-8918,-19647,3737,0,0,0
1783142926621607,1,1,273,-20462,-8918,-19647,3737,0,0,0
1783142926622676,0,1,275,1924,27932,-18832,17534,0,0,0
1783142926622721,1,1,276,-20462,-8080,-19433,4723,0,0,0
1783142926623787,0,1,276,1924,27932,-18832,16441,0,0,0
1783142926625953,0,1,277,642,27932,-18832,16441,0,0,0
1783142926627073,0,1,279,642,27991,-19778,16441,0,0,0
1783142926627084,1,1,279,-20778,-7229,-19170,4723,0,0,0
1783142926628151,0,1,280,642,27991,-19778,15289,0,0,0
1783142926628159,1,1,280,-20778,-7229,-19170,5697,0,0,0
1783142926630321,1,1,281,-21059,-7229,-19170,5697,0,0,0
1783142926631374,0,1,283,-642,27991,-20654,14084,0,0,0
1783142926631384,1,1,283,-21059,-6366,-18859,5697,0,0,0
1783142926632459,1,1,284,-21059,-6366,-18859,6657,0,0,0
1783142926634602,0,1,285,-1924,27932,-20654,14084,0,0,0
1783142926634615,1,1,287,-21303,-5491,-18499,6657,0,0,0
1783142926635683,0,1,287,-1924,27932,-21457,12828,0,0,0
1783142926635692,1,1,288,-21303,-5491,-18499,7599,0,0,0
1783142926638913,0,1,289,-3203,27815,-21457,12828,0,0,0
1783142926638995,1,1,291,-21512,-4607,-18092,7599,0,0,0
1783142926640060,0,1,291,-3203,27815,-22183,11527,0,0,0
1783142926640069,1,1,292,-21512,-4607,-18092,8522,0,0,0
1783142926643287,0,1,294,-4475,27639,-22830,11527,0,0,0
1783142926643299,1,1,294,-21684,-3716,-18092,8522,0,0,0
1783142926644370,0,1,295,-4475,27639,-22830,10184,0,0,0
1783142926644380,1,1,296,-21684,-3716,-17639,9424,0,0,0
1783142926647573,0,1,298,-5737,27404,-23397,10184,0,0,0
1783142926647617,1,1,299,-21818,-2818,-17142,9424,0,0,0
1783142926648683,0,1,299,-5737,27404,-23397,8806,0,0,0
1783142926648691,1,1,300,-21818,-2818,-17142,10301,0,0,0
1783142926650838,0,1,301,-6988,27112,-23397,8806,0,0,0
1783142926650856,1,1,303,-21916,-1915,-16600,10301,0,0,0
1783142926651922,0,1,303,-6988,27112,-23880,7396,0,0,0
1783142926651931,1,1,304,-21916,-1915,-16600,11153,0,0,0
1783142926655141,0,1,305,-8223,26764,-23880,7396,0,0,0
1783142926655151,1,1,306,-21976,-1009,-16600,11153,0,0,0
1783142926656218,0,1,307,-8223,26764,-24278,5960,0,0,0
1783142926656227,1,1,308,-21976,-1009,-16017,11976,0,0,0
1783142926659442,0,1,309,-9442,26358,-24278,5960,0,0,0
1783142926659455,1,1,310,-21999,-101,-16017,11976,0,0,0
1783142926660522,0,1,311,-9442,26358,-24590,4503,0,0,0
1783142926660530,1,1,312,-21999,-101,-15392,12768,0,0,0
1783142926663743,0,1,313,-10640,25898,-24590,4503,0,0,0
1783142926663756,1,1,314,-21985,806,-15392,12768,0,0,0
1783142926664822,0,1,315,-10640,25898,-24815,3029,0,0,0
1783142926664831,1,1,316,-21985,806,-14729,13528,0,0,0
1783142926667024,0,1,317,-11817,25383,-24815,3029,0,0,0
1783142926667075,1,1,319,-21933,1712,-14028,13528,0,0,0
1783142926668141,0,1,319,-11817,25383,-24952,1545,0,0,0
1783142926668150,1,1,320,-21933,1712,-14028,14254,0,0,0
1783142926671362,0,1,321,-12968,24814,-24952,1545,0,0,0
1783142926671370,1,1,322,-21843,2616,-14028,14254,0,0,0
1783142926672459,0,1,323,-12968,24814,-24999,56,0,0,0
1783142926672467,1,1,324,-21843,2616,-13291,14943,0,0,0
1783142926675676,0,1,325,-14092,24194,-24999,56,0,0,0
1783142926675686,1,1,326,-21717,3515,-13291,14943,0,0,0
1783142926676752,0,1,327,-14092,24194,-24958,-1433,0,0,0
1783142926676761,1,1,328,-21717,3515,-12520,15594,0,0,0
1783142926679973,0,1,329,-15187,23522,-24958,-1433,0,0,0
1783142926679983,1,1,330,-21553,4408,-12520,15594,0,0,0
1783142926681048,0,1,331,-15187,23522,-24829,-2918,0,0,0
1783142926681057,1,1,332,-21553,4408,-11718,16206,0,0,0
1783142926683211,0,1,333,-16249,22801,-24829,-2918,0,0,0
1783142926683279,1,1,334,-21353,5294,-11718,16206,0,0,0
1783142926684346,0,1,335,-16249,22801,-24611,-4392,0,0,0
1783142926684355,1,1,336,-21353,5294,-10886,16776,0,0,0
1783142926687520,0,1,336,-17277,22801,-24611,-4392,0,0,0
1783142926687533,1,1,338,-21116,6170,-10886,16776,0,0,0
1783142926688602,0,1,339,-17277,22032,-24305,-5851,0,0,0
1783142926688613,1,1,340,-21116,6170,-10026,17304,0,0,0
1783142926691793,0,1,340,-18269,22032,-24305,-5851,0,0,0
1783142926691806,1,1,341,-20843,6170,-10026,17304,0,0,0
1783142926692847,0,1,343,-18269,21217,-23914,-7288,0,0,0
1783142926692858,1,1,344,-20843,7036,-9141,17787,0,0,0
1783142926694998,0,1,344,-19223,21217,-23914,-7288,0,0,0
1783142926695009,1,1,345,-20535,7036,-9141,17787,0,0,0
1783142926696083,0,1,346,-19223,20357,-23437,-7288,0,0,0
1783142926696111,1,1,348,-20535,7890,-8232,18226,0,0,0
1783142926697197,0,1,347,-19223,20357,-23437,-8700,0,0,0
1783142926699350,0,1,348,-20136,20357,-23437,-8700,0,0,0
1783142926699363,1,1,349,-20192,7890,-8232,18226,0,0,0
1783142926700402,0,1,350,-20136,19454,-22877,-8700,0,0,0
1783142926700482,1,1,352,-20192,8731,-7302,18618,0,0,0
1783142926701551,0,1,351,-20136,19454,-22877,-10082,0,0,0
1783142926703701,0,1,352,-21007,19454,-22877,-10082,0,0,0
1783142926703714,1,1,353,-19815,8731,-7302,18618,0,0,0
1783142926704781,0,1,355,-21007,18510,-22235,-11427,0,0,0
1783142926704792,1,1,356,-19815,9557,-6354,18962,0,0,0
1783142926708006,0,1,356,-21833,18510,-22235,-11427,0,0,0
1783142926708016,1,1,357,-19403,9557,-6354,18962,0,0,0
1783142926709042,0,1,358,-21833,17528,-21515,-11427,0,0,0
1783142926709053,1,1,360,-19403,10366,-5390,19258,0,0,0
1783142926710119,0,1,359,-21833,17528,-21515,-12731,0,0,0
1783142926711181,0,1,360,-22614,17528,-21515,-12731,0,0,0
1783142926711193,1,1,361,-18959,10366,-5390,19258,0,0,0
1783142926712260,0,1,362,-22614,16508,-20718,-12731,0,0,0
1783142926712269,1,1,364,-18959,11158,-4412,19506,0,0,0
1783142926713334,0,1,363,-22614,16508,-20718,-13991,0,0,0
1783142926715451,0,1,364,-23347,16508,-20718,-13991,0,0,0
1783142926715460,1,1,365,-18482,11158,-4412,19506,0,0,0
1783142926716526,0,1,366,-23347,15454,-19848,-13991,0,0,0
1783142926716538,1,1,367,-18482,11931,-3422,19506,0,0,0
1783142926717605,0,1,367,-23347,15454,-19848,-15201,0,0,0
1783142926717614,1,1,368,-18482,11931,-3422,19703,0,0,0
