realtime_us,slot,connected,packet,lx,ly,rx,ry,lt,rt,buttons
1783108431138052,0,1,1971,-21833,17528,5459,-24397,0,0,0
1783108431138071,1,1,1994,9603,-19794,15681,-12414,0,0,0
1783108431139143,0,1,1972,-22614,16508,6903,-24029,0,0,0
1783108431139162,1,1,1995,8778,-20173,15035,-13189,0,0,0
1783108431140244,0,1,1973,-23347,15454,8322,-23575,0,0,0
1783108431140263,1,1,1996,7939,-20518,14351,-13930,0,0,0
1783108431141347,0,1,1974,-24031,14368,9712,-23037,0,0,0
1783108431141365,1,1,1997,7085,-20828,13630,-14636,0,0,0
1783108431142449,0,1,1975,-24665,13251,11067,-22417,0,0,0
1783108431142470,1,1,1998,6220,-21103,12875,-15305,0,0,0
1783108431143608,0,1,1977,-25775,10936,13656,-20941,0,0,0
1783108431143629,1,1,2000,4458,-21544,11268,-16524,0,0,0
1783108431144714,0,1,1978,-26249,9742,14879,-20090,0,0,0
1783108431144732,1,1,2001,3566,-21710,10420,-17071,0,0,0
1783108431145816,0,1,1979,-26668,8529,16050,-19168,0,0,0
1783108431145833,1,1,2002,2667,-21838,9546,-17575,0,0,0
1783108431146916,0,1,1980,-27032,7297,17163,-18178,0,0,0
1783108431146932,1,1,2003,1763,-21930,8648,-18034,0,0,0
1783108431148017,0,1,1981,-27338,6050,18216,-17123,0,0,0
1783108431148036,1,1,2004,857,-21984,7727,-18447,0,0,0
1783108431149119,0,1,1982,-27586,4790,19204,-16007,0,0,0
1783108431149136,1,1,2005,-50,-22000,6787,-18813,0,0,0
1783108431150220,0,1,1983,-27777,3521,20123,-14834,0,0,0
1783108431150238,1,1,2006,-958,-21980,5830,-19132,0,0,0
1783108431151321,0,1,1984,-27909,2243,20971,-13608,0,0,0
1783108431151337,1,1,2007,-1864,-21921,4858,-19401,0,0,0
1783108431152422,0,1,1985,-27983,961,21745,-12335,0,0,0
1783108431152440,1,1,2008,-2767,-21826,3873,-19622,0,0,0
1783108431153523,0,1,1986,-27998,-322,22441,-11017,0,0,0
1783108431153540,1,1,2009,-3665,-21693,2879,-19792,0,0,0
1783108431154652,0,1,1987,-27954,-1605,23058,-9660,0,0,0
1783108431154673,1,1,2010,-4557,-21523,1877,-19912,0,0,0
1783108431155755,0,1,1988,-27851,-2885,23593,-8269,0,0,0
1783108431155772,1,1,2011,-5441,-21317,871,-19982,0,0,0
1783108431156812,0,1,1989,-27689,-4159,24043,-6849,0,0,0
1783108431156831,1,1,2012,-6316,-21074,-137,-20000,0,0,0
1783108431157910,0,1,1990,-27469,-5424,24409,-5404,0,0,0
1783108431157926,1,1,2013,-7181,-20796,-1145,-19968,0,0,0
1783108431159026,0,1,1991,-26857,-7917,24878,-2462,0,0,0
1783108431159082,1,1,2014,-8033,-20481,-2151,-19884,0,0,0
1783108431160140,0,1,1992,-26466,-9140,24981,-975,0,0,0
1783108431160157,1,1,2016,-9694,-19749,-4143,-19567,0,0,0
1783108431161349,1,1,2017,-10501,-19332,-5124,-19333,0,0,0
1783108431162432,0,1,1993,-26019,-10344,24994,514,0,0,0
1783108431162450,1,1,2018,-11289,-18883,-6093,-19050,0,0,0
1783108431163535,0,1,1995,-24962,-12684,24755,3484,0,0,0
1783108431163552,1,1,2019,-12059,-18401,-7045,-18718,0,0,0
1783108431164680,1,1,2020,-12808,-17887,-7980,-18339,0,0,0
1783108431165766,0,1,1996,-24355,-13815,24504,4953,0,0,0
1783108431165897,1,1,2021,-13535,-17344,-8895,-17913,0,0,0
1783108431166978,0,1,1997,-23696,-14917,24165,6404,0,0,0
1783108431167029,1,1,2022,-14239,-16770,-9787,-17442,0,0,0
1783108431168157,0,1,1999,-22230,-17025,23231,9234,0,0,0
1783108431168212,1,1,2023,-14919,-16168,-10654,-16926,0,0,0
1783108431169293,0,1,2000,-21426,-18026,22640,10601,0,0,0
1783108431169313,1,1,2024,-15574,-15539,-11494,-16367,0,0,0
1783108431170440,0,1,2001,-20577,-18989,21968,11932,0,0,0
1783108431170457,1,1,2025,-16202,-14883,-12305,-15767,0,0,0
1783108431171561,1,1,2026,-16802,-14202,-13084,-15126,0,0,0
1783108431172646,0,1,2002,-19685,-19913,21218,13219,0,0,0
1783108431172664,1,1,2027,-17374,-13496,-13830,-14447,0,0,0
1783108431173749,0,1,2003,-18751,-20794,20392,14460,0,0,0
1783108431173882,1,1,2028,-17916,-12768,-14541,-13732,0,0,0
1783108431174967,0,1,2005,-16768,-22424,18527,16783,0,0,0
1783108431176072,0,1,2006,-15722,-23170,17494,17858,0,0,0
1783108431176092,1,1,2030,-18908,-11247,-15850,-12197,0,0,0
1783108431177145,0,1,2007,-14643,-23866,16399,18868,0,0,0
1783108431177164,1,1,2031,-19355,-10457,-16445,-11382,0,0,0
1783108431178248,0,1,2008,-13534,-24512,15245,19812,0,0,0
1783108431178264,1,1,2032,-19771,-9650,-16998,-10538,0,0,0
1783108431179350,0,1,2009,-12396,-25107,14037,20685,0,0,0
1783108431179367,1,1,2033,-20152,-8826,-17508,-9668,0,0,0
1783108431180450,0,1,2010,-11231,-25649,12780,21485,0,0,0
1783108431180466,1,1,2034,-20499,-7987,-17973,-8773,0,0,0
1783108431181549,0,1,2011,-10044,-26137,11477,22208,0,0,0
1783108431181565,1,1,2035,-20811,-7134,-18393,-7855,0,0,0
1783108431182652,0,1,2012,-8835,-26570,10133,22853,0,0,0
1783108431182669,1,1,2036,-21088,-6269,-18765,-6917,0,0,0
1783108431183753,0,1,2013,-7608,-26947,8753,23416,0,0,0
1783108431183770,1,1,2037,-21328,-5393,-19090,-5962,0,0,0
1783108431184853,0,1,2014,-6364,-27268,7342,23896,0,0,0
1783108431184870,1,1,2038,-21533,-4509,-19367,-4992,0,0,0
1783108431185954,0,1,2015,-5107,-27531,5905,24291,0,0,0
1783108431185971,1,1,2039,-21700,-3616,-19594,-4009,0,0,0
1783108431187055,0,1,2016,-3840,-27736,4447,24600,0,0,0
1783108431187072,1,1,2040,-21831,-2718,-19771,-3016,0,0,0
1783108431188141,0,1,2017,-2564,-27883,2974,24821,0,0,0
1783108431188159,1,1,2041,-21925,-1815,-19898,-2015,0,0,0
1783108431189243,0,1,2018,-1283,-27971,1489,24954,0,0,0
1783108431189260,1,1,2042,-21981,-908,-19974,-1009,0,0,0
1783108431190342,0,1,2019,0,-28001,0,24999,0,0,0
1783108431190363,1,1,2043,-22000,-1,-20000,-1,0,0,0
1783108431191445,0,1,2020,2564,-27883,-2974,24821,0,0,0
1783108431191462,1,1,2044,-21925,1813,-19898,2013,0,0,0
1783108431192545,0,1,2021,3840,-27736,-4447,24600,0,0,0
1783108431192562,1,1,2045,-21831,2716,-19771,3014,0,0,0
1783108431193645,0,1,2022,5107,-27531,-5905,24291,0,0,0
1783108431193663,1,1,2046,-21700,3614,-19594,4007,0,0,0
1783108431194744,0,1,2023,6364,-27268,-7342,23896,0,0,0
1783108431194761,1,1,2047,-21533,4507,-19367,4990,0,0,0
1783108431195844,0,1,2024,7608,-26947,-8753,23416,0,0,0
1783108431195859,1,1,2048,-21328,5391,-19090,5960,0,0,0
1783108431196998,0,1,2025,8835,-26570,-10133,22853,0,0,0
1783108431197020,1,1,2049,-21088,6267,-18765,6915,0,0,0
1783108431198106,0,1,2026,10044,-26137,-11477,22208,0,0,0
1783108431198128,1,1,2050,-20811,7132,-18393,7853,0,0,0
1783108431199214,0,1,2027,11231,-25649,-12780,21485,0,0,0
1783108431199235,1,1,2051,-20499,7985,-17973,8771,0,0,0
1783108431200287,0,1,2028,12396,-25107,-14037,20685,0,0,0
1783108431200304,1,1,2052,-20152,8824,-17508,9666,0,0,0
1783108431201409,0,1,2029,13534,-24512,-15245,19812,0,0,0
1783108431201427,1,1,2053,-19771,9648,-16998,10536,0,0,0
1783108431202534,0,1,2030,14643,-23866,-16399,18868,0,0,0
1783108431202572,1,1,2054,-19355,10455,-16445,11380,0,0,0
1783108431203654,0,1,2031,15722,-23170,-17494,17858,0,0,0
1783108431203670,1,1,2055,-18908,11245,-15850,12195,0,0,0
1783108431204754,0,1,2032,16768,-22424,-18527,16783,0,0,0
1783108431204772,1,1,2056,-18427,12016,-15215,12979,0,0,0
1783108431206881,0,1,2033,17778,-21632,-19494,15650,0,0,0
1783108431206929,1,1,2058,-17374,13494,-13830,14445,0,0,0
1783108431208022,0,1,2034,18751,-20794,-20392,14460,0,0,0
1783108431209124,0,1,2035,20577,-18989,-21968,11932,0,0,0
1783108431209141,1,1,2060,-16202,14881,-12305,15765,0,0,0
1783108431210225,0,1,2036,21426,-18026,-22640,10601,0,0,0
1783108431210242,1,1,2061,-15574,15537,-11494,16365,0,0,0
1783108431211323,0,1,2037,22230,-17025,-23231,9234,0,0,0
1783108431211341,1,1,2062,-14919,16166,-10654,16924,0,0,0
1783108431212424,0,1,2038,22987,-15988,-23740,7833,0,0,0
1783108431212440,1,1,2063,-14239,16768,-9787,17440,0,0,0
1783108431213525,0,1,2039,23696,-14917,-24165,6404,0,0,0
1783108431213543,1,1,2064,-13535,17342,-8895,17911,0,0,0
1783108431214628,0,1,2040,24355,-13815,-24504,4953,0,0,0
1783108431214645,1,1,2065,-12808,17885,-7980,18337,0,0,0
1783108431215729,0,1,2041,24962,-12684,-24755,3484,0,0,0
1783108431215747,1,1,2066,-12059,18399,-7045,18716,0,0,0
1783108431216830,0,1,2042,25517,-11526,-24919,2003,0,0,0
1783108431216847,1,1,2067,-11289,18881,-6093,19048,0,0,0
1783108431217934,0,1,2043,26019,-10344,-24994,514,0,0,0
1783108431217951,1,1,2068,-10501,19330,-5124,19331,0,0,0
1783108431219033,0,1,2044,26466,-9140,-24981,-975,0,0,0
1783108431219050,1,1,2069,-9694,19747,-4143,19565,0,0,0
1783108431220140,0,1,2045,26857,-7917,-24878,-2462,0,0,0
1783108431220158,1,1,2070,-8871,20131,-3151,19749,0,0,0
1783108431221241,0,1,2046,27192,-6677,-24687,-3940,0,0,0
1783108431221258,1,1,2071,-8033,20479,-2151,19882,0,0,0
1783108431222342,0,1,2047,27469,-5424,-24409,-5404,0,0,0
1783108431222359,1,1,2072,-7181,20794,-1145,19966,0,0,0
1783108431223442,0,1,2048,27689,-4159,-24043,-6849,0,0,0
1783108431223460,1,1,2073,-6316,21072,-137,19998,0,0,0
1783108431224546,0,1,2049,27851,-2885,-23593,-8269,0,0,0
1783108431224565,1,1,2074,-5441,21315,871,19980,0,0,0
1783108431225652,0,1,2050,27998,-322,-22441,-11017,0,0,0
1783108431225670,1,1,2075,-4557,21521,1877,19910,0,0,0
1783108431226751,0,1,2051,27983,961,-21745,-12335,0,0,0
1783108431226769,1,1,2077,-2767,21824,3873,19620,0,0,0
1783108431227849,0,1,2052,27909,2243,-20971,-13608,0,0,0
1783108431227872,1,1,2078,-1864,21919,4858,19399,0,0,0
1783108431228959,0,1,2053,27777,3521,-20123,-14834,0,0,0
1783108431228978,1,1,2079,-958,21978,5830,19130,0,0,0
1783108431230068,0,1,2054,27586,4790,-19204,-16007,0,0,0
1783108431230085,1,1,2080,-50,21998,6787,18811,0,0,0
1783108431231160,1,1,2081,857,21982,7727,18445,0,0,0
1783108431232203,0,1,2055,27338,6050,-18216,-17123,0,0,0
1783108431232223,1,1,2082,1763,21928,8648,18032,0,0,0
1783108431233305,0,1,2056,27032,7297,-17163,-18178,0,0,0
1783108431234413,0,1,2057,26668,8529,-16050,-19168,0,0,0
1783108431234433,1,1,2083,2667,21836,9546,17573,0,0,0
1783108431235522,0,1,2058,26249,9742,-14879,-20090,0,0,0
1783108431235540,1,1,2084,3566,21708,10420,17069,0,0,0
1783108431236629,0,1,2059,25775,10936,-13656,-20941,0,0,0
1783108431236647,1,1,2086,5344,21340,12087,15933,0,0,0
1783108431237728,0,1,2061,24665,13251,-11067,-22417,0,0,0
1783108431237751,1,1,2087,6220,21101,12875,15303,0,0,0
1783108431238837,0,1,2062,24031,14368,-9712,-23037,0,0,0
1783108431238854,1,1,2088,7085,20826,13630,14634,0,0,0
1783108431239939,0,1,2063,23347,15454,-8322,-23575,0,0,0
1783108431239957,1,1,2089,7939,20516,14351,13928,0,0,0
1783108431241041,0,1,2064,22614,16508,-6903,-24029,0,0,0
1783108431241059,1,1,2090,8778,20171,15035,13187,0,0,0
1783108431242142,0,1,2065,21833,17528,-5459,-24397,0,0,0
1783108431242161,1,1,2091,9603,19792,15681,12412,0,0,0
1783108431243245,0,1,2066,21007,18510,-3995,-24679,0,0,0
1783108431243262,1,1,2092,10412,19378,16287,11605,0,0,0
1783108431244346,0,1,2067,20136,19454,-2518,-24873,0,0,0
1783108431244363,1,1,2093,11203,18932,16852,10769,0,0,0
1783108431245447,0,1,2068,19223,20357,-1031,-24979,0,0,0
1783108431245483,1,1,2094,11975,18454,17373,9906,0,0,0
1783108431246566,0,1,2069,18269,21217,458,-24996,0,0,0
1783108431246583,1,1,2095,12726,17944,17851,9017,0,0,0
1783108431247666,0,1,2070,17277,22032,1947,-24925,0,0,0
1783108431247684,1,1,2096,13456,17404,18283,8105,0,0,0
1783108431248765,0,1,2071,16249,22801,3428,-24764,0,0,0
1783108431248780,1,1,2097,14162,16833,18668,7173,0,0,0
1783108431249866,0,1,2072,15187,23522,4898,-24516,0,0,0
1783108431249885,1,1,2098,14845,16235,19006,6222,0,0,0
1783108431250970,0,1,2073,14092,24194,6350,-24180,0,0,0
1783108431250989,1,1,2099,15502,15608,19296,5256,0,0,0
1783108431252070,0,1,2074,11817,25383,9181,-23253,0,0,0
1783108431252087,1,1,2100,16737,14277,19728,3286,0,0,0
1783108431253199,0,1,2075,10640,25898,10551,-22665,0,0,0
1783108431253284,1,1,2101,17312,13574,19868,2287,0,0,0
1783108431254367,0,1,2076,9442,26358,11882,-21996,0,0,0
1783108431254384,1,1,2102,17857,12848,19958,1282,0,0,0
1783108431255466,0,1,2077,8223,26764,13172,-21249,0,0,0
1783108431255485,1,1,2103,18372,12100,19998,274,0,0,0
1783108431256585,1,1,2104,18856,11332,19986,-734,0,0,0
1783108431257671,0,1,2079,5737,27404,15606,-19531,0,0,0
1783108431257753,1,1,2105,19307,10544,19924,-1741,0,0,0
1783108431258876,0,1,2080,4475,27639,16742,-18566,0,0,0
1783108431258893,1,1,2106,19726,9738,19810,-2744,0,0,0
1783108431260014,0,1,2081,3203,27815,17818,-17536,0,0,0
1783108431260032,1,1,2107,20111,8916,19647,-3739,0,0,0
1783108431261119,0,1,2082,1924,27932,18832,-16443,0,0,0
1783108431261137,1,1,2108,20462,8078,19433,-4725,0,0,0
1783108431262244,1,1,2109,20778,7227,19170,-5699,0,0,0
1783108431263407,0,1,2084,-642,27991,20654,-14086,0,0,0
1783108431263487,1,1,2110,21059,6364,18859,-6659,0,0,0
1783108431264588,1,1,2111,21303,5489,18499,-7601,0,0,0
1783108431265671,0,1,2085,-1924,27932,21457,-12830,0,0,0
1783108431266768,0,1,2087,-4475,27639,22830,-10186,0,0,0
1783108431266785,1,1,2113,21684,3714,17639,-9426,0,0,0
1783108431267868,0,1,2088,-5737,27404,23397,-8808,0,0,0
1783108431267885,1,1,2114,21818,2816,17142,-10303,0,0,0
1783108431268972,0,1,2089,-6988,27112,23880,-7398,0,0,0
1783108431268989,1,1,2115,21916,1913,16600,-11155,0,0,0
1783108431270071,0,1,2090,-8223,26764,24278,-5962,0,0,0
1783108431270090,1,1,2116,21976,1007,16017,-11978,0,0,0
1783108431271142,0,1,2091,-9442,26358,24590,-4505,0,0,0
1783108431271160,1,1,2117,21999,99,15392,-12770,0,0,0
1783108431272241,0,1,2092,-10640,25898,24815,-3031,0,0,0
1783108431272262,1,1,2118,21985,-808,14729,-13530,0,0,0
1783108431273346,0,1,2093,-11817,25383,24952,-1547,0,0,0
1783108431273362,1,1,2119,21933,-1714,14028,-14256,0,0,0
1783108431274446,0,1,2094,-12968,24814,24999,-58,0,0,0
1783108431274463,1,1,2120,21843,-2618,13291,-14945,0,0,0
1783108431275547,0,1,2095,-14092,24194,24958,1431,0,0,0
1783108431275564,1,1,2121,21717,-3517,12520,-15596,0,0,0
1783108431276648,0,1,2096,-15187,23522,24829,2916,0,0,0
1783108431276665,1,1,2122,21553,-4410,11718,-16208,0,0,0
1783108431277750,0,1,2097,-16249,22801,24611,4390,0,0,0
1783108431277767,1,1,2123,21353,-5296,10886,-16778,0,0,0
1783108431278847,0,1,2098,-17277,22032,24305,5849,0,0,0
1783108431278864,1,1,2124,21116,-6172,10026,-17306,0,0,0
1783108431279950,0,1,2099,-18269,21217,23914,7286,0,0,0
1783108431279968,1,1,2125,20843,-7038,9141,-17789,0,0,0
1783108431281028,0,1,2100,-19223,20357,23437,8698,0,0,0
1783108431281046,1,1,2126,20535,-7892,8232,-18228,0,0,0
1783108431282131,0,1,2101,-20136,19454,22877,10080,0,0,0
1783108431282149,1,1,2127,20192,-8733,7302,-18620,0,0,0
1783108431283233,0,1,2102,-21007,18510,22235,11425,0,0,0
1783108431283251,1,1,2128,19815,-9559,6354,-18964,0,0,0
1783108431284333,0,1,2104,-22614,16508,20718,13989,0,0,0
1783108431284349,1,1,2129,19403,-10368,5390,-19260,0,0,0
1783108431285436,0,1,2105,-23347,15454,19848,15199,0,0,0
1783108431285456,1,1,2131,18482,-11933,3422,-19705,0,0,0
1783108431286535,0,1,2106,-24031,14368,18907,16354,0,0,0
1783108431286556,1,1,2132,17974,-12686,2424,-19853,0,0,0
1783108431287639,0,1,2107,-24665,13251,17899,17452,0,0,0
1783108431287655,1,1,2133,17435,-13417,1420,-19950,0,0,0
1783108431288761,0,1,2108,-25246,12106,16827,18487,0,0,0
1783108431288833,1,1,2134,16867,-14125,412,-19996,0,0,0
1783108431289918,0,1,2109,-25775,10936,15695,19457,0,0,0
1783108431289994,1,1,2135,16270,-14809,-596,-19992,0,0,0
1783108431291139,0,1,2110,-26249,9742,14508,20358,0,0,0
1783108431291159,1,1,2136,15645,-15467,-1603,-19936,0,0,0
1783108431292249,0,1,2111,-26668,8529,13269,21186,0,0,0
1783108431292294,1,1,2137,14993,-16100,-2606,-19830,0,0,0
1783108431293412,0,1,2112,-27032,7297,11983,21939,0,0,0
1783108431293428,1,1,2138,14316,-16705,-3603,-19673,0,0,0
1783108431294495,0,1,2113,-27338,6050,10654,22614,0,0,0
1783108431294516,1,1,2139,13615,-17281,-4590,-19466,0,0,0
1783108431295636,0,1,2114,-27586,4790,9288,23209,0,0,0
1783108431295654,1,1,2140,12890,-17828,-5566,-19210,0,0,0
1783108431296757,1,1,2141,12143,-18345,-6528,-18905,0,0,0
1783108431297841,0,1,2116,-27909,2243,6461,24149,0,0,0
1783108431297895,1,1,2142,11376,-18831,-7473,-18552,0,0,0
1783108431299035,0,1,2117,-27983,961,5010,24491,0,0,0
1783108431299052,1,1,2143,10589,-19284,-8399,-18151,0,0,0
1783108431300138,0,1,2118,-27954,-1605,2061,24913,0,0,0
1783108431300213,1,1,2144,9784,-19705,-9303,-17705,0,0,0
1783108431301367,0,1,2119,-27851,-2885,573,24992,0,0,0
1783108431301430,1,1,2146,8126,-20444,-11039,-16678,0,0,0
1783108431302581,0,1,2120,-27689,-4159,-917,24982,0,0,0
1783108431302596,1,1,2147,7276,-20762,-11866,-16100,0,0,0
1783108431303651,0,1,2121,-27469,-5424,-2404,24883,0,0,0
1783108431303724,1,1,2148,6413,-21045,-12663,-15481,0,0,0
1783108431304823,1,1,2149,5539,-21292,-13427,-14822,0,0,0
1783108431305965,0,1,2123,-26857,-7917,-5347,24420,0,0,0
1783108431305982,1,1,2150,4656,-21502,-14158,-14126,0,0,0
1783108431307088,0,1,2124,-26466,-9140,-6792,24058,0,0,0
1783108431307168,1,1,2151,3765,-21676,-14852,-13394,0,0,0
1783108431308260,0,1,2125,-26019,-10344,-8214,23610,0,0,0
1783108431308333,1,1,2152,2867,-21813,-15509,-12628,0,0,0
1783108431309471,1,1,2153,1964,-21913,-16126,-11830,0,0,0
1783108431310552,0,1,2126,-25517,-11526,-9606,23079,0,0,0
1783108431310568,1,1,2154,1059,-21975,-16702,-11002,0,0,0
1783108431311649,0,1,2127,-24962,-12684,-10965,22466,0,0,0
1783108431312745,0,1,2128,-24355,-13815,-12284,21772,0,0,0
1783108431312762,1,1,2155,151,-22000,-17235,-10146,0,0,0
1783108431313842,0,1,2129,-22987,-15988,-14787,20156,0,0,0
1783108431313858,1,1,2156,-1663,-21938,-18170,-8358,0,0,0
1783108431314928,0,1,2130,-22230,-17025,-15962,19239,0,0,0
1783108431314943,1,1,2157,-2567,-21850,-18568,-7431,0,0,0
1783108431316027,0,1,2131,-21426,-18026,-17080,18254,0,0,0
1783108431316047,1,1,2158,-3466,-21726,-18919,-6485,0,0,0
1783108431317136,0,1,2132,-20577,-18989,-18137,17204,0,0,0
1783108431317153,1,1,2159,-4360,-21564,-19222,-5523,0,0,0
1783108431318238,0,1,2133,-19685,-19913,-19130,16093,0,0,0
1783108431318255,1,1,2160,-5246,-21366,-19476,-4547,0,0,0
1783108431319339,0,1,2134,-18751,-20794,-20055,14924,0,0,0
1783108431319356,1,1,2161,-6123,-21131,-19680,-3559,0,0,0
1783108431320441,0,1,2135,-17778,-21632,-20909,13703,0,0,0
1783108431320458,1,1,2162,-6990,-20861,-19835,-2562,0,0,0
1783108431321540,0,1,2136,-16768,-22424,-21688,12432,0,0,0
1783108431321557,1,1,2163,-7844,-20554,-19939,-1558,0,0,0
1783108431322638,0,1,2137,-15722,-23170,-22391,11118,0,0,0
1783108431322654,1,1,2164,-8686,-20213,-19992,-551,0,0,0
1783108431323737,0,1,2138,-14643,-23866,-23013,9764,0,0,0
1783108431323756,1,1,2165,-9512,-19837,-19994,457,0,0,0
1783108431324842,0,1,2139,-13534,-24512,-23554,8375,0,0,0
1783108431324859,1,1,2166,-10323,-19428,-19946,1465,0,0,0
1783108431325943,0,1,2140,-12396,-25107,-24012,6957,0,0,0
1783108431325960,1,1,2167,-11116,-18985,-19846,2469,0,0,0
1783108431327048,0,1,2141,-11231,-25649,-24384,5514,0,0,0
1783108431327065,1,1,2168,-11890,-18511,-19697,3466,0,0,0
1783108431328144,0,1,2143,-8835,-26570,-24867,2574,0,0,0
1783108431328163,1,1,2170,-13376,-17467,-19247,5433,0,0,0
1783108431329247,0,1,2144,-7608,-26947,-24976,1087,0,0,0
1783108431329268,1,1,2171,-14085,-16900,-18949,6397,0,0,0
1783108431330393,0,1,2145,-6364,-27268,-24996,-402,0,0,0
1783108431330439,1,1,2172,-14770,-16305,-18602,7344,0,0,0
1783108431331525,0,1,2146,-5107,-27531,-24928,-1891,0,0,0
1783108431331584,1,1,2173,-15430,-15681,-18208,8273,0,0,0
1783108431332642,0,1,2147,-3840,-27736,-24771,-3373,0,0,0
1783108431332731,1,1,2174,-16064,-15031,-17767,9180,0,0,0
1783108431333838,0,1,2148,-2564,-27883,-24526,-4843,0,0,0
1783108431333951,1,1,2175,-16671,-14355,-17282,10065,0,0,0
1783108431335063,1,1,2176,-17249,-13655,-16752,10923,0,0,0
1783108431336145,0,1,2149,-1283,-27971,-24194,-6295,0,0,0
1783108431337259,0,1,2151,1283,-27971,-23273,-9129,0,0,0
1783108431337338,1,1,2178,-18316,-12186,-15566,12555,0,0,0
1783108431339529,0,1,2152,2564,-27883,-22688,-10500,0,0,0
1783108431339548,1,1,2180,-19259,-10634,-14222,14059,0,0,0
1783108431340630,0,1,2153,3840,-27736,-22022,-11833,0,0,0
1783108431340652,1,1,2181,-19681,-9831,-13495,14759,0,0,0
1783108431341727,0,1,2154,5107,-27531,-21278,-13124,0,0,0
1783108431341769,1,1,2182,-20425,-8174,-11940,16043,0,0,0
1783108431342853,0,1,2155,7608,-26947,-19566,-15562,0,0,0
1783108431343957,0,1,2156,8835,-26570,-18604,-16700,0,0,0
1783108431343976,1,1,2183,-20745,-7324,-11116,16625,0,0,0
1783108431345056,0,1,2157,10044,-26137,-17576,-17779,0,0,0
1783108431345074,1,1,2184,-21029,-6462,-10263,17164,0,255,0
1783108431346145,0,1,2158,11231,-25649,-16485,-18795,0,0,0
1783108431346162,1,1,2185,-21278,-5589,-9384,17660,0,255,0
1783108431347245,0,1,2159,12396,-25107,-15336,-19744,0,0,0
1783108431347263,1,1,2186,-21490,-4706,-8482,18111,0,255,0
1783108431348344,0,1,2160,13534,-24512,-14132,-20623,0,0,0
1783108431348361,1,1,2187,-21666,-3815,-7558,18515,0,255,0
1783108431349445,0,1,2161,14643,-23866,-12878,-21428,0,0,0
1783108431349462,1,1,2188,-21805,-2918,-6614,18873,0,255,0
1783108431350545,0,1,2162,15722,-23170,-11579,-22157,0,0,0
1783108431350560,1,1,2189,-21907,-2016,-5654,19182,0,255,0
1783108431351644,0,1,2163,16768,-22424,-10238,-22808,0,0,0
1783108431351662,1,1,2190,-21972,-1110,-4680,19443,0,255,0
1783108431352740,0,1,2164,17778,-21632,-8860,-23377,0,0,0
1783108431352757,1,1,2191,-21999,-202,-3693,19654,0,255,0
1783108431353841,0,1,2165,18751,-20794,-7452,-23864,0,0,0
1783108431353859,1,1,2192,-21988,705,-2697,19816,0,255,0
1783108431354941,0,1,2166,19685,-19913,-6017,-24266,0,0,0
1783108431354959,1,1,2193,-21940,1611,-1694,19927,0,255,0
1783108431356040,0,1,2168,21426,-18026,-3087,-24809,0,0,0
1783108431356059,1,1,2195,-21733,3415,321,19996,0,255,0
1783108431357163,1,1,2196,-21573,4309,1329,19954,0,255,0
1783108431358267,0,1,2170,22987,-15988,-114,-25000,0,0,0
1783108431358284,1,1,2197,-21377,5196,2333,19862,0,255,0
1783108431359364,0,1,2171,23696,-14917,1375,-24963,0,0,0
1783108431359381,1,1,2198,-21144,6073,3332,19719,0,255,0
1783108431360452,1,1,2199,-20875,6941,4322,19526,0,255,0
1783108431361548,0,1,2172,24355,-13815,2860,-24836,0,0,0
1783108431361567,1,1,2200,-20571,7796,5301,19283,0,255,0
1783108431362657,0,1,2173,24962,-12684,4334,-24622,0,0,0
1783108431362692,1,1,2201,-20232,8638,6267,18991,0,255,0
1783108431363780,0,1,2174,25517,-11526,5794,-24320,0,0,0
1783108431364883,0,1,2175,26019,-10344,7233,-23931,0,0,0
1783108431364901,1,1,2202,-19858,9466,7217,18651,0,255,0
1783108431365984,0,1,2176,26466,-9140,8646,-23458,0,0,0
1783108431365999,1,1,2203,-19451,10277,8148,18263,0,255,0
1783108431367082,0,1,2177,26857,-7917,10028,-22901,0,0,0
1783108431367098,1,1,2204,-19010,11071,9059,17829,0,255,0
1783108431368139,0,1,2178,27192,-6677,11375,-22263,0,0,0
1783108431368160,1,1,2205,-18537,11846,9946,17350,0,255,0
1783108431369245,0,1,2179,27469,-5424,12681,-21545,0,0,0
1783108431369263,1,1,2206,-18032,12601,10809,16826,0,255,0
1783108431370351,0,1,2180,27689,-4159,13942,-20751,0,0,0
1783108431370376,1,1,2208,-16931,14045,12449,15651,0,255,0
1783108431371460,0,1,2182,27954,-1605,16312,-18945,0,0,0
1783108431371477,1,1,2209,-16337,14732,13222,15004,0,255,0
1783108431372561,0,1,2183,27998,-322,17412,-17940,0,0,0
1783108431372578,1,1,2210,-15716,15393,13962,14318,0,255,0
1783108431373659,0,1,2184,27983,961,18450,-16870,0,0,0
1783108431373676,1,1,2211,-15067,16029,14666,13596,0,255,0
1783108431374782,0,1,2185,27909,2243,19422,-15741,0,0,0
1783108431374799,1,1,2212,-14393,16637,15333,12839,0,255,0
1783108431375883,0,1,2186,27777,3521,20326,-14556,0,0,0
1783108431375901,1,1,2213,-13694,17217,15961,12049,0,255,0
1783108431376986,0,1,2187,27586,4790,21157,-13319,0,0,0
1783108431377004,1,1,2214,-12972,17767,16549,11229,0,255,0
1783108431378088,0,1,2188,27338,6050,21913,-12034,0,0,0
1783108431378105,1,1,2215,-12227,18287,17094,10380,0,255,0
